residue,predus,ispred,dockpred,vorfip,annotated
89_1PDK.A,0.0,0.0,0.02504,0.0,0
90_1PDK.A,0.0,0.0,0.0098,0.115,0
91_1PDK.A,0.24100000000000002,0.96,0.48155,0.81,1
92_1PDK.A,0.355,0.0,0.14237,0.615,1
93_1PDK.A,0.051,0.76,0.34886,0.405,0
94_1PDK.A,0.0,0.0,0.3612,0.31,0
95_1PDK.A,0.0,0.33,0.26285,0.245,0
96_1PDK.A,0.0,0.98,0.35925999999999997,0.285,0
97_1PDK.A,0.0,0.98,0.28862,0.305,0
98_1PDK.A,0.0,0.91,0.14298,0.295,0
99_1PDK.A,0.0,0.97,0.33966,0.78,1
100_1PDK.A,0.24100000000000002,0.95,0.18628,0.62,1
101_1PDK.A,0.39899999999999997,0.98,0.36712,0.75,1
102_1PDK.A,0.885,0.98,0.48821000000000003,0.675,1
103_1PDK.A,1.0,0.96,0.68683,0.765,1
104_1PDK.A,1.0,0.97,0.5915100000000001,0.75,1
105_1PDK.A,0.525,0.97,0.6662600000000001,0.8,1
106_1PDK.A,0.39799999999999996,0.95,0.44285,0.8,1
107_1PDK.A,0.355,0.98,0.45615,0.83,1
108_1PDK.A,0.355,0.98,0.3866,0.875,1
109_1PDK.A,0.0,0.88,0.18036,0.765,1
110_1PDK.A,0.0,0.98,0.25451,0.8,1
111_1PDK.A,0.0,0.0,0.0623,0.345,0
112_1PDK.A,0.0,0.93,0.10742,0.7,1
113_1PDK.A,0.0,0.0,0.00036,0.0,0
114_1PDK.A,0.0,0.0,0.00218,0.21,0
115_1PDK.A,0.0,0.0,0.008709999999999999,0.0,0
116_1PDK.A,0.0,0.0,0.06774,0.01,0
117_1PDK.A,0.0,0.0,0.00472,0.0,0
118_1PDK.A,0.0,0.11,0.03883,0.015,0
119_1PDK.A,0.0,0.02,0.07088,0.015,0
120_1PDK.A,0.0,0.0,0.05322,0.01,0
121_1PDK.A,0.0,0.01,0.22693000000000002,0.005,0
122_1PDK.A,0.0,0.0,0.20322,0.02,0
123_1PDK.A,0.0,0.01,0.40148,0.03,0
124_1PDK.A,0.183,0.03,0.87976,0.035,0
125_1PDK.A,0.0,0.05,0.81807,0.03,0
126_1PDK.A,0.0,0.02,0.39845,0.025,0
127_1PDK.A,0.0,0.01,0.5148199999999999,0.03,0
128_1PDK.A,0.0,0.0,0.14999,0.025,0
129_1PDK.A,0.0,0.0,0.07633,0.08,0
130_1PDK.A,0.0,0.02,0.31172,0.045,0
131_1PDK.A,0.0,0.02,0.15338,0.05,0
132_1PDK.A,0.0,0.0,0.0225,0.005,0
133_1PDK.A,0.0,0.0,0.08963,0.015,0
134_1PDK.A,0.0,0.0,0.00109,0.0,0
135_1PDK.A,0.02,0.03,0.055279999999999996,0.03,0
136_1PDK.A,0.0,0.09,0.09556,0.05,0
137_1PDK.A,0.0,0.03,0.06931,0.04,0
138_1PDK.A,0.0,0.02,0.08782000000000001,0.07,0
139_1PDK.A,0.0,0.02,0.06713,0.035,0
140_1PDK.A,0.0,0.0,0.02504,0.0,0
141_1PDK.A,0.0,0.0,0.02141,0.025,0
142_1PDK.A,0.0,0.03,0.06605,0.025,0
143_1PDK.A,0.0,0.0,0.0,0.0,0
144_1PDK.A,0.0,0.04,0.07959,0.025,0
145_1PDK.A,0.0,0.0,0.0098,0.0,0
146_1PDK.A,0.0,0.03,0.09762,0.04,0
147_1PDK.A,0.0,0.0,0.03714,0.005,0
148_1PDK.A,0.0,0.02,0.06472,0.04,0
149_1PDK.A,0.0,0.0,0.052739999999999995,0.01,0
150_1PDK.A,0.0,0.0,0.07088,0.09,0
151_1PDK.A,0.0,0.0,0.00011999999999999999,0.095,0
152_1PDK.A,0.0,0.0,0.031330000000000004,0.57,1
153_1PDK.A,0.0,0.0,0.00121,0.0,0
154_1PDK.A,0.0,0.0,0.06302,0.745,1
155_1PDK.A,0.0,0.0,0.008709999999999999,0.02,0
156_1PDK.A,0.0,0.0,0.01693,0.16,0
157_1PDK.A,0.0,0.0,0.011729999999999999,0.0,0
158_1PDK.A,0.02,0.02,0.10620999999999998,0.015,0
159_1PDK.A,0.02,0.02,0.1102,0.005,0
160_1PDK.A,0.0,0.03,0.48046000000000005,0.16,0
161_1PDK.A,0.0,0.04,0.15955,0.235,0
162_1PDK.A,0.0,0.04,0.10862000000000001,0.325,0
163_1PDK.A,0.0,0.0,0.0173,0.535,1
164_1PDK.A,0.0,0.14,0.35297,0.795,1
165_1PDK.A,0.0,0.24,0.13596,0.66,1
166_1PDK.A,0.0,0.18,0.05782,0.57,1
167_1PDK.A,0.0,0.38,0.16874,0.39,0
168_1PDK.A,0.0,0.29,0.0906,0.245,0
169_1PDK.A,0.0,0.96,0.19802,0.2,0
170_1PDK.A,0.0,0.97,0.18205,0.64,1
171_1PDK.A,0.0,0.92,0.10693,0.245,0
172_1PDK.A,0.0,0.48,0.11358,0.375,0
173_1PDK.A,0.0,0.0,0.03665,0.01,0
174_1PDK.A,0.0,0.16,0.09483,0.06,0
175_1PDK.A,0.0,0.0,0.0329,0.01,0
176_1PDK.A,0.0,0.05,0.12544,0.035,0
177_1PDK.A,0.0,0.04,0.08359,0.025,0
178_1PDK.A,0.0,0.05,0.1027,0.03,0
179_1PDK.A,0.0,0.05,0.11200999999999998,0.025,0
180_1PDK.A,0.0,0.03,0.07427,0.01,0
181_1PDK.A,0.0,0.0,0.04149,0.04,0
182_1PDK.A,0.0,0.08,0.09544,0.145,0
183_1PDK.A,0.0,0.02,0.04766,0.015,0
184_1PDK.A,0.0,0.03,0.07959,0.045,0
185_1PDK.A,0.02,0.02,0.14092000000000002,0.06,0
186_1PDK.A,0.02,0.02,0.13427,0.115,0
187_1PDK.A,0.0,0.05,0.19510999999999998,0.11,0
188_1PDK.A,0.02,0.03,0.17019,0.08,0
189_1PDK.A,0.0,0.0,0.00883,0.0,0
190_1PDK.A,0.02,0.11,0.24568,0.03,0
191_1PDK.A,0.0,0.0,0.0,0.0,0
192_1PDK.A,0.0,0.0,0.031089999999999996,0.16,0
193_1PDK.A,0.0,0.0,0.28414,0.075,0
194_1PDK.A,0.595,0.0,0.05612999999999999,0.72,0
195_1PDK.A,0.27,0.06,0.56296,0.215,0
196_1PDK.A,0.648,0.13,0.37994,0.17,0
197_1PDK.A,0.917,0.33,1.0,0.225,0
198_1PDK.A,0.387,0.08,0.37414000000000003,0.455,0
199_1PDK.A,0.39899999999999997,0.04,0.57276,0.14,0
200_1PDK.A,0.525,0.06,0.5201399999999999,0.815,1
201_1PDK.A,0.302,0.03,0.47103,0.205,0
202_1PDK.A,0.259,0.01,0.32648,0.12,0
203_1PDK.A,0.0,0.0,0.22705,0.02,0
204_1PDK.A,0.0,0.02,0.22898000000000002,0.045,0
205_1PDK.A,0.0,0.0,0.01935,0.0,0
206_1PDK.A,0.03,0.05,0.19161,0.075,0
207_1PDK.A,0.02,0.02,0.13305999999999998,0.06,0
208_1PDK.A,0.02,0.03,0.19983,0.09,0
209_1PDK.A,0.02,0.05,0.14346,0.115,0
210_1PDK.A,0.02,0.03,0.10390999999999999,0.03,0
211_1PDK.A,0.02,0.04,0.18834,0.095,0
212_1PDK.A,0.0,0.0,0.0375,0.01,0
213_1PDK.A,0.0,0.01,0.1477,0.02,0
214_1PDK.A,0.0,0.07,0.21749000000000002,0.015,0
215_1PDK.A,0.0,0.02,0.38515,0.055,0
3_1PNK.A,0.0,0.88,0.007640000000000001,0.145,0
4_1PNK.A,0.0,0.62,0.00634,0.215,0
5_1PNK.A,0.0,0.64,0.006509999999999999,0.345,1
6_1PNK.A,0.0,0.79,0.00812,0.575,1
7_1PNK.A,0.0,0.91,0.006509999999999999,0.365,1
8_1PNK.A,0.24100000000000002,0.95,0.02995,0.53,0
9_1PNK.A,0.259,0.95,0.00462,0.42,1
10_1PNK.A,0.428,0.98,0.0257,0.48,1
11_1PNK.A,0.428,0.98,0.05527000000000001,0.63,1
12_1PNK.A,0.64,0.95,0.35369,0.65,1
13_1PNK.A,0.565,0.98,0.26105,0.48,1
14_1PNK.A,0.565,0.97,0.5135,0.765,1
15_1PNK.A,0.565,0.93,0.16642,0.785,1
16_1PNK.A,0.917,0.99,0.89386,0.765,1
17_1PNK.A,1.0,0.94,0.5041899999999999,0.515,1
18_1PNK.A,0.64,0.99,0.62039,0.665,1
19_1PNK.A,0.917,0.84,0.39171,0.27,1
20_1PNK.A,0.525,0.99,0.27476,0.21,1
21_1PNK.A,0.428,0.97,0.11727,0.295,1
22_1PNK.A,0.24100000000000002,0.68,0.08254,0.47,0
23_1PNK.A,0.24100000000000002,0.64,0.06216,0.485,1
24_1PNK.A,0.259,0.97,0.15367,0.305,0
25_1PNK.A,0.0,0.98,0.01059,0.735,1
26_1PNK.A,0.0,0.95,0.00785,0.64,1
27_1PNK.A,0.39799999999999996,0.98,0.45596000000000003,0.42,1
28_1PNK.A,0.355,0.95,0.76159,0.09,0
29_1PNK.A,0.0,0.89,0.00855,0.765,0
30_1PNK.A,0.0,0.0,0.01877,0.0,0
31_1PNK.A,0.565,0.99,0.99597,0.235,1
32_1PNK.A,0.0,0.0,0.03963,0.09,0
33_1PNK.A,0.0,0.0,0.00656,0.33,1
34_1PNK.A,0.0,0.0,0.1441,0.01,1
35_1PNK.A,0.24100000000000002,0.0,0.31051999999999996,0.205,0
36_1PNK.A,0.0,0.0,0.00199,0.285,0
37_1PNK.A,0.0,0.85,0.013930000000000001,0.735,0
38_1PNK.A,0.24100000000000002,0.93,0.18943,0.095,1
39_1PNK.A,0.0,0.98,0.63426,0.415,1
40_1PNK.A,0.0,0.0,0.0064,0.755,0
41_1PNK.A,0.0,0.73,0.15072,0.45,0
42_1PNK.A,0.0,0.97,0.45381000000000005,0.005,1
43_1PNK.A,0.0,0.0,0.3139,0.385,0
44_1PNK.A,0.0,0.0,0.00027,0.47,0
45_1PNK.A,0.0,0.85,0.15023,0.105,1
46_1PNK.A,0.0,0.66,0.12500999999999998,0.08,0
47_1PNK.A,0.0,0.0,0.00124,0.625,0
48_1PNK.A,0.0,0.0,0.0060799999999999995,0.11,0
49_1PNK.A,0.0,0.9,0.13749,0.115,1
50_1PNK.A,0.0,0.0,0.02377,0.005,0
51_1PNK.A,0.0,0.0,0.00145,0.095,0
52_1PNK.A,0.0,0.0,0.00027,0.18,0
53_1PNK.A,0.0,0.96,0.0012900000000000001,0.115,0
54_1PNK.A,0.0,0.0,0.0749,0.18,0
55_1PNK.A,0.0,0.96,0.00328,0.3,1
56_1PNK.A,0.0,0.98,0.0043,0.515,1
57_1PNK.A,0.0,0.95,0.01995,0.27,0
58_1PNK.A,0.0,0.9,0.14222,0.35,0
59_1PNK.A,0.0,0.98,0.020919999999999998,0.53,0
60_1PNK.A,0.0,0.8,0.026619999999999998,0.66,1
61_1PNK.A,0.0,0.67,0.11964000000000001,0.325,0
62_1PNK.A,0.0,0.95,0.17577,0.495,0
63_1PNK.A,0.0,0.99,0.0033299999999999996,0.665,0
64_1PNK.A,0.0,0.89,0.0564,0.135,0
65_1PNK.A,0.0,0.93,0.14878,0.29,1
66_1PNK.A,0.0,0.0,0.0007,0.415,1
67_1PNK.A,0.0,0.96,0.00543,0.44,1
68_1PNK.A,0.0,0.88,0.0349,0.445,0
69_1PNK.A,0.0,0.99,0.033339999999999995,0.66,0
70_1PNK.A,0.0,0.94,0.00936,0.57,1
71_1PNK.A,0.0,0.98,0.018119999999999997,0.575,1
72_1PNK.A,0.0,0.94,0.02108,0.745,1
73_1PNK.A,0.0,0.98,0.01624,0.595,1
74_1PNK.A,0.0,0.99,0.02398,0.4,1
75_1PNK.A,0.0,0.71,0.00645,0.6,1
76_1PNK.A,0.0,0.98,0.01269,0.405,0
77_1PNK.A,0.0,0.96,0.0185,0.51,0
78_1PNK.A,0.0,0.0,0.029410000000000002,0.585,0
79_1PNK.A,0.0,0.92,0.0057,0.695,0
80_1PNK.A,0.0,0.74,0.01102,0.445,0
81_1PNK.A,0.0,0.95,0.11754,0.615,1
82_1PNK.A,0.0,0.0,0.0193,0.66,0
83_1PNK.A,0.0,0.62,0.00634,0.635,0
84_1PNK.A,0.0,0.43,0.030539999999999998,0.405,0
85_1PNK.A,0.0,0.97,0.10076,0.475,1
86_1PNK.A,0.0,0.97,0.051460000000000006,0.54,0
87_1PNK.A,0.0,0.89,0.00839,0.7,0
88_1PNK.A,0.0,0.58,0.29846999999999996,0.435,1
89_1PNK.A,0.0,0.94,0.30035,0.375,1
90_1PNK.A,0.0,0.98,0.012209999999999999,0.58,0
91_1PNK.A,0.0,0.8,0.00731,0.425,1
92_1PNK.A,0.259,0.97,0.50102,0.405,0
93_1PNK.A,0.0,0.97,0.19884000000000002,0.0,0
94_1PNK.A,0.0,0.97,0.00645,0.52,0
95_1PNK.A,0.0,0.0,0.00027,0.01,0
96_1PNK.A,0.24100000000000002,0.0,0.57952,0.46,1
97_1PNK.A,0.0,0.0,0.00054,0.0,0
98_1PNK.A,0.0,0.87,0.00758,0.0,0
99_1PNK.A,0.0,0.0,0.00037999999999999997,0.125,0
100_1PNK.A,0.0,0.0,0.01699,0.14,0
101_1PNK.A,0.0,0.0,0.00323,0.18,0
102_1PNK.A,0.0,0.21,0.005379999999999999,0.0,0
103_1PNK.A,0.0,0.22,0.00527,0.16,0
104_1PNK.A,0.0,0.0,0.00011,0.205,0
105_1PNK.A,0.0,0.04,0.00527,0.025,0
106_1PNK.A,0.0,0.04,0.00715,0.085,0
107_1PNK.A,0.0,0.0,0.00054,0.07,0
108_1PNK.A,0.0,0.03,0.00118,0.175,0
109_1PNK.A,0.0,0.04,0.0029,0.13,0
110_1PNK.A,0.0,0.04,0.0018800000000000002,0.125,0
111_1PNK.A,0.0,0.03,0.0009699999999999999,0.195,0
112_1PNK.A,0.0,0.03,0.0022,0.17,0
113_1PNK.A,0.0,0.12,0.00511,0.09,0
114_1PNK.A,0.0,0.04,0.00548,0.165,0
115_1PNK.A,0.0,0.0,0.00323,0.35,1
116_1PNK.A,0.0,0.15,0.00866,0.49,1
117_1PNK.A,0.0,0.7,0.053610000000000005,0.055,1
118_1PNK.A,0.0,0.79,0.12292,0.18,1
119_1PNK.A,0.0,0.0,0.00091,0.305,0
120_1PNK.A,0.0,0.23,0.00946,0.595,0
121_1PNK.A,0.0,0.95,0.08678,0.235,0
122_1PNK.A,0.0,0.89,0.16953,0.135,0
123_1PNK.A,0.0,0.62,0.011179999999999999,0.12,0
124_1PNK.A,0.0,0.0,0.011940000000000001,0.055,0
125_1PNK.A,0.0,0.19,0.00118,0.195,0
126_1PNK.A,0.0,0.0,0.00043,0.22,0
127_1PNK.A,0.0,0.05,0.00183,0.08,0
128_1PNK.A,0.0,0.02,0.0057,0.185,0
129_1PNK.A,0.0,0.0,0.022580000000000003,0.155,0
130_1PNK.A,0.0,0.06,0.00446,0.175,0
131_1PNK.A,0.0,0.0,0.00683,0.08,0
132_1PNK.A,0.0,0.0,0.00317,0.31,0
133_1PNK.A,0.0,0.0,0.0037600000000000003,0.28,0
134_1PNK.A,0.0,0.0,0.25938,0.055,0
135_1PNK.A,0.0,0.85,0.13577,0.46,0
136_1PNK.A,0.0,0.0,0.00554,0.68,0
137_1PNK.A,0.0,0.97,0.33563000000000004,0.45,0
138_1PNK.A,0.0,0.91,0.89531,0.305,0
139_1PNK.A,0.0,0.97,0.08592000000000001,0.74,0
140_1PNK.A,0.24100000000000002,0.92,0.03323,0.74,0
141_1PNK.A,0.183,0.96,0.56194,0.67,1
142_1PNK.A,0.259,0.99,1.0,0.51,0
143_1PNK.A,0.0,0.98,0.17421,0.68,0
144_1PNK.A,0.24100000000000002,0.95,0.052160000000000005,0.73,0
145_1PNK.A,0.0,0.86,0.6399600000000001,0.705,1
146_1PNK.A,0.259,0.96,0.8709,0.4,1
147_1PNK.A,0.0,0.98,0.31374,0.59,1
148_1PNK.A,0.0,0.98,0.06022,0.455,1
149_1PNK.A,0.0,0.97,0.15039,0.51,0
150_1PNK.A,0.0,0.96,0.04974,0.71,1
151_1PNK.A,0.0,0.96,0.046239999999999996,0.64,1
152_1PNK.A,0.259,0.98,0.02398,0.69,1
153_1PNK.A,0.259,0.97,0.01317,0.69,0
154_1PNK.A,0.0,0.96,0.03543,0.83,0
155_1PNK.A,0.259,0.94,0.02436,0.64,1
156_1PNK.A,0.259,0.99,0.007640000000000001,0.575,1
157_1PNK.A,0.0,0.86,0.004520000000000001,0.545,0
158_1PNK.A,0.0,0.86,0.02291,0.41,1
159_1PNK.A,0.0,0.0,0.00414,0.26,0
160_1PNK.A,0.0,0.97,0.00247,0.24,0
161_1PNK.A,0.0,0.75,0.00548,0.495,1
162_1PNK.A,0.0,0.0,0.01022,0.295,0
163_1PNK.A,0.0,0.24,0.00489,0.335,0
164_1PNK.A,0.0,0.73,0.00237,0.405,0
165_1PNK.A,0.0,0.76,0.01344,0.305,0
166_1PNK.A,0.24100000000000002,0.67,0.018869999999999998,0.58,1
167_1PNK.A,0.051,0.5,0.00323,0.635,0
168_1PNK.A,0.051,0.77,0.0043,0.495,0
169_1PNK.A,0.025,0.57,0.00505,0.0,0
170_1PNK.A,0.0,0.72,0.0085,0.71,1
171_1PNK.A,0.0,0.0,0.00016,0.4,0
172_1PNK.A,0.24100000000000002,0.7,0.0069900000000000006,0.32,1
173_1PNK.A,0.24100000000000002,0.7,0.00618,0.54,0
174_1PNK.A,0.0,0.0,0.01425,0.65,0
175_1PNK.A,0.183,0.0,0.00909,0.71,0
176_1PNK.A,0.0,0.86,0.01022,0.68,1
177_1PNK.A,0.0,0.91,0.03764,0.685,1
178_1PNK.A,0.0,0.98,0.06167,0.7,1
179_1PNK.A,0.0,0.95,0.07833999999999999,0.71,1
180_1PNK.A,0.355,0.95,0.09345,0.605,1
181_1PNK.A,0.428,0.91,0.04662,0.565,0
182_1PNK.A,0.382,0.98,0.04334,0.54,1
183_1PNK.A,0.0,0.98,0.06092,0.47,1
184_1PNK.A,0.0,0.97,0.01495,0.61,0
185_1PNK.A,0.0,0.95,0.03764,0.685,0
186_1PNK.A,0.0,0.98,0.0685,0.57,1
187_1PNK.A,0.0,0.93,0.15066,0.71,1
188_1PNK.A,0.0,0.97,0.14679,0.735,1
189_1PNK.A,0.0,0.95,0.4779,0.565,1
190_1PNK.A,0.0,0.98,0.23798000000000002,0.58,1
191_1PNK.A,0.0,0.97,0.035,0.48,0
192_1PNK.A,0.0,0.99,0.011290000000000001,0.575,0
193_1PNK.A,0.0,0.89,0.01925,0.515,1
1_1PP2.L,0.0,0.93,0.046560000000000004,0.305,0
2_1PP2.L,0.0,0.98,0.22599,0.64,0
3_1PP2.L,0.0,0.98,0.14322000000000001,0.575,0
4_1PP2.L,0.0,0.86,0.049260000000000005,0.17,0
5_1PP2.L,0.0,0.0,0.03984,0.215,0
6_1PP2.L,0.0,0.97,0.24243,0.48,1
7_1PP2.L,0.0,0.86,0.12437999999999999,0.305,0
8_1PP2.L,0.0,0.0,0.0071,0.0,0
9_1PP2.L,0.0,0.0,0.00633,0.03,0
10_1PP2.L,0.079,0.99,0.44333,0.465,0
11_1PP2.L,0.022000000000000002,0.86,0.16376,0.26,0
12_1PP2.L,0.0,0.31,0.07389,0.155,0
13_1PP2.L,0.0,0.0,0.17017000000000002,0.16,0
14_1PP2.L,0.079,0.54,0.45846000000000003,0.465,0
16_1PP2.L,0.131,0.98,0.6372800000000001,0.54,0
17_1PP2.L,0.22699999999999998,0.94,0.41901000000000005,0.245,0
18_1PP2.L,0.168,0.0,0.061529999999999994,0.635,0
19_1PP2.L,0.055,0.87,0.64384,0.7,1
20_1PP2.L,0.397,0.97,1.0,0.735,0
21_1PP2.L,0.706,0.95,0.96209,0.06,0
22_1PP2.L,0.0,0.0,0.028339999999999997,0.52,0
23_1PP2.L,0.281,0.96,0.48186,0.45,1
24_1PP2.L,0.281,0.97,0.38959,0.125,0
25_1PP2.L,0.0,0.0,0.05435,0.29,0
26_1PP2.L,0.168,0.0,0.0742,0.415,0
27_1PP2.L,0.11699999999999999,0.0,0.08492999999999999,0.345,0
28_1PP2.L,0.0,0.0,0.12068,0.42,0
29_1PP2.L,0.154,0.86,0.15997999999999998,0.565,1
30_1PP2.L,0.11699999999999999,0.95,0.48826,0.54,0
31_1PP2.L,0.10400000000000001,0.97,0.86419,0.465,1
32_1PP2.L,0.0,0.0,0.37708,0.58,0
33_1PP2.L,0.0,0.96,0.31208,0.495,0
34_1PP2.L,0.166,0.97,0.51683,0.075,1
35_1PP2.L,0.0,0.0,0.00479,0.21,0
36_1PP2.L,0.009000000000000001,0.84,0.03405,0.225,0
37_1PP2.L,0.0,0.75,0.02988,0.095,0
38_1PP2.L,0.0,0.61,0.04463,0.125,0
39_1PP2.L,0.0,0.0,0.029110000000000004,0.165,0
40_1PP2.L,0.0,0.71,0.02154,0.025,0
41_1PP2.L,0.0,0.0,0.00108,0.0,0
42_1PP2.L,0.0,0.0,0.00062,0.27,0
43_1PP2.L,0.0,0.99,0.05559,0.035,0
44_1PP2.L,0.0,0.0,0.01197,0.115,0
45_1PP2.L,0.0,0.0,0.01575,0.305,0
46_1PP2.L,0.0,0.0,0.07257999999999999,0.325,0
47_1PP2.L,0.0,0.6,0.03451,0.205,0
48_1PP2.L,0.0,0.0,0.04679,0.595,0
49_1PP2.L,0.0,0.98,0.2429,0.3,1
50_1PP2.L,0.0,0.0,0.07729,0.38,0
51_1PP2.L,0.0,0.32,0.01884,0.35,0
52_1PP2.L,0.0,0.0,0.188,0.345,1
53_1PP2.L,0.0,0.98,0.16723,0.315,0
54_1PP2.L,0.0,0.97,0.0874,0.27,0
55_1PP2.L,0.0,0.0,0.10994000000000001,0.275,1
56_1PP2.L,0.0,0.93,0.17256,0.22,1
59_1PP2.L,0.0,0.81,0.08076,0.375,0
61_1PP2.L,0.0,0.72,0.11875,0.35,1
67_1PP2.L,0.0,0.93,0.30241999999999997,0.205,1
68_1PP2.L,0.0,0.32,0.17102,0.255,0
69_1PP2.L,0.0,0.84,0.48246999999999995,0.29,1
70_1PP2.L,0.0,0.92,0.17171,0.21,1
71_1PP2.L,0.0,0.0,0.014819999999999998,0.15,0
72_1PP2.L,0.0,0.88,0.03791,0.29,0
73_1PP2.L,0.0,0.0,0.03428,0.13,0
74_1PP2.L,0.0,0.71,0.0383,0.18,0
75_1PP2.L,0.047,0.56,0.06964,0.15,0
76_1PP2.L,0.047,0.58,0.02988,0.13,0
77_1PP2.L,0.009000000000000001,0.36,0.059989999999999995,0.115,0
78_1PP2.L,0.0,0.92,0.0149,0.145,0
79_1PP2.L,0.0,0.89,0.02324,0.105,0
80_1PP2.L,0.0,0.46,0.03428,0.16,0
81_1PP2.L,0.0,0.88,0.01737,0.08,0
82_1PP2.L,0.009000000000000001,0.0,0.008879999999999999,0.0,0
83_1PP2.L,0.022000000000000002,0.84,0.00625,0.13,0
84_1PP2.L,0.0,0.0,0.0044,0.205,0
85_1PP2.L,0.0,0.29,0.00494,0.015,0
86_1PP2.L,0.0,0.59,0.00865,0.0,0
88_1PP2.L,0.0,0.93,0.01521,0.095,0
89_1PP2.L,0.0,0.35,0.009340000000000001,0.015,0
90_1PP2.L,0.0,0.83,0.0054,0.18,0
91_1PP2.L,0.0,0.0,0.00317,0.235,0
92_1PP2.L,0.0,0.0,0.00039,0.02,0
93_1PP2.L,0.0,0.33,0.00463,0.0,0
94_1PP2.L,0.0,0.58,0.01143,0.15,0
95_1PP2.L,0.0,0.0,0.0017,0.09,0
96_1PP2.L,0.0,0.0,0.0,0.05,0
97_1PP2.L,0.0,0.35,0.01567,0.235,0
98_1PP2.L,0.0,0.0,0.009340000000000001,0.205,0
99_1PP2.L,0.0,0.0,0.00116,0.125,0
100_1PP2.L,0.0,0.3,0.00903,0.41,0
101_1PP2.L,0.0,0.55,0.01961,0.3,0
102_1PP2.L,0.0,0.0,0.0027,0.14,0
103_1PP2.L,0.0,0.0,8e-05,0.455,0
104_1PP2.L,0.0,0.39,0.01745,0.07,0
105_1PP2.L,0.0,0.86,0.02386,0.42,0
106_1PP2.L,0.0,0.0,0.00556,0.24,0
107_1PP2.L,0.047,0.97,0.10269,0.07,0
108_1PP2.L,0.079,0.94,0.05906,0.72,0
109_1PP2.L,0.022000000000000002,0.62,0.03042,0.645,0
110_1PP2.L,0.11699999999999999,0.92,0.31509000000000004,0.335,0
111_1PP2.L,0.047,0.9,0.24806999999999998,0.335,0
112_1PP2.L,0.037000000000000005,0.74,0.12724000000000002,0.48,0
113_1PP2.L,0.055,0.96,0.6148100000000001,0.4,0
114_1PP2.L,0.055,0.98,0.26181,0.125,0
115_1PP2.L,0.603,0.98,0.72259,0.195,0
116_1PP2.L,0.40299999999999997,0.92,0.24498000000000003,0.275,0
117_1PP2.L,0.183,0.82,0.07582,0.12,0
118_1PP2.L,1.0,0.96,0.94595,0.2,1
119_1PP2.L,0.929,0.98,0.80945,0.245,0
120_1PP2.L,0.369,0.96,0.28405,0.3,0
121_1PP2.L,0.281,0.93,0.23981,0.275,0
122_1PP2.L,0.10400000000000001,0.97,0.47807,0.34,1
12_1PVH.B,0.42200000000000004,0.3,0.45842,0.05,0
13_1PVH.B,0.706,0.2,0.51808,0.09,0
14_1PVH.B,0.929,0.2,0.31635,0.23,0
15_1PVH.B,1.0,0.59,0.5150399999999999,0.0,1
16_1PVH.B,1.0,0.65,0.22194,0.075,1
17_1PVH.B,0.535,0.38,0.18537,0.03,0
18_1PVH.B,0.628,0.37,0.14140999999999998,0.06,0
19_1PVH.B,0.324,0.63,0.11274,0.0,1
20_1PVH.B,0.19399999999999998,0.46,0.11610999999999999,0.025,0
21_1PVH.B,0.0,0.35,0.059160000000000004,0.045,0
22_1PVH.B,0.0,0.0,0.028919999999999998,0.005,0
23_1PVH.B,0.0,0.0,0.03402,0.06,0
24_1PVH.B,0.0,0.1,0.05719,0.15,0
25_1PVH.B,0.0,0.03,0.049710000000000004,0.04,1
26_1PVH.B,0.0,0.0,0.0,0.01,0
27_1PVH.B,0.0,0.03,0.05752,0.225,0
28_1PVH.B,0.0,0.02,0.05119,0.215,0
29_1PVH.B,0.0,0.0,0.031389999999999994,0.0,1
30_1PVH.B,0.0,0.0,0.0055899999999999995,0.085,0
31_1PVH.B,0.0,0.01,0.05546,0.34,0
32_1PVH.B,0.0,0.01,0.07256,0.255,0
33_1PVH.B,0.0,0.0,0.00214,0.015,0
34_1PVH.B,0.0,0.01,0.0848,0.22,0
35_1PVH.B,0.0,0.01,0.1129,0.215,0
36_1PVH.B,0.0,0.01,0.0705,0.085,0
37_1PVH.B,0.0,0.0,0.014219999999999998,0.025,0
38_1PVH.B,0.0,0.01,0.19795,0.05,0
39_1PVH.B,0.0,0.01,0.12506,0.18,0
40_1PVH.B,0.0,0.0,0.00633,0.195,0
41_1PVH.B,0.0,0.0,0.10797000000000001,0.01,0
42_1PVH.B,0.0,0.01,0.20945,0.115,0
43_1PVH.B,0.0,0.01,0.09244,0.12,0
44_1PVH.B,0.0,0.0,0.00025,0.12,0
45_1PVH.B,0.0,0.04,0.20238,0.135,0
46_1PVH.B,0.0,0.01,0.15366,0.09,0
47_1PVH.B,0.0,0.01,0.06343,0.12,0
48_1PVH.B,0.0,0.0,0.09343,0.155,0
49_1PVH.B,0.0,0.02,0.0871,0.09,0
50_1PVH.B,0.0,0.01,0.2539,0.005,0
51_1PVH.B,0.0,0.01,0.24618,0.055,0
52_1PVH.B,0.0,0.0,0.11692999999999999,0.075,0
53_1PVH.B,0.0,0.01,0.14552,0.055,0
54_1PVH.B,0.0,0.01,0.188,0.15,0
55_1PVH.B,0.0,0.01,0.16080999999999998,0.215,0
56_1PVH.B,0.0,0.01,0.17329,0.035,0
57_1PVH.B,0.0,0.01,0.18102000000000001,0.035,0
58_1PVH.B,0.0,0.01,0.16089,0.125,0
