residue,predus,ispred,dockpred,annotated,vorfip
280_1NSE.A,0.0,0.32,0.11188,0,0.19
281_1NSE.A,0.0,0.39,0.1177,0,0.13
282_1NSE.A,0.0,0.27,0.13154000000000002,0,0.195
283_1NSE.A,0.0,0.1,0.06756000000000001,0,0.095
284_1NSE.A,0.0,0.04,0.06047,0,0.105
285_1NSE.A,0.0,0.07,0.04874,0,0.11
286_1NSE.A,0.0,0.11,0.0335,0,0.055
287_1NSE.A,0.0,0.13,0.029639999999999996,0,0.2
288_1NSE.A,0.0,0.0,0.0342,0,0.1
289_1NSE.A,0.0,0.04,0.044739999999999995,0,0.155
290_1NSE.A,0.0,0.02,0.03547,0,0.115
291_1NSE.A,0.0,0.0,0.01124,0,0.025
292_1NSE.A,0.0,0.0,0.02648,0,0.005
293_1NSE.A,0.0,0.0,0.00014,0,0.0
294_1NSE.A,0.0,0.0,0.00372,0,0.0
295_1NSE.A,0.0,0.0,0.00021,0,0.0
296_1NSE.A,0.0,0.03,0.01454,0,0.105
297_1NSE.A,0.0,0.0,0.00133,0,0.0
298_1NSE.A,0.0,0.02,0.00492,0,0.08
299_1NSE.A,0.0,0.02,0.0262,0,0.17
300_1NSE.A,0.0,0.02,0.03771,0,0.08
301_1NSE.A,0.0,0.03,0.031810000000000005,0,0.12
302_1NSE.A,0.0,0.0,0.03238,0,0.095
303_1NSE.A,0.0,0.03,0.09473999999999999,0,0.105
304_1NSE.A,0.0,0.02,0.12339000000000001,0,0.155
305_1NSE.A,0.0,0.0,0.12887,0,0.185
306_1NSE.A,0.0,0.24,0.14945,0,0.215
307_1NSE.A,0.0,0.0,0.05801,0,0.125
308_1NSE.A,0.0,0.19,0.09523,0,0.135
309_1NSE.A,0.0,0.06,0.08856,0,0.175
310_1NSE.A,0.0,0.08,0.09348,0,0.125
311_1NSE.A,0.0,0.53,0.0269,0,0.07
312_1NSE.A,0.0,0.0,0.01124,0,0.05
313_1NSE.A,0.0,0.34,0.0066,0,0.045
314_1NSE.A,0.0,0.09,0.022330000000000003,0,0.11
315_1NSE.A,0.0,0.0,0.0020399999999999997,0,0.005
316_1NSE.A,0.0,0.05,0.014819999999999998,0,0.095
317_1NSE.A,0.0,0.0,0.004,0,0.015
318_1NSE.A,0.0,0.13,0.01075,0,0.09
319_1NSE.A,0.0,0.0,0.00885,0,0.035
320_1NSE.A,0.0,0.66,0.014469999999999998,0,0.11
321_1NSE.A,0.0,0.37,0.02044,0,0.17
322_1NSE.A,0.0,0.87,0.01299,0,0.275
323_1NSE.A,0.0,0.67,0.02282,0,0.275
324_1NSE.A,0.0,0.3,0.02556,0,0.41
325_1NSE.A,0.0,0.0,0.00155,0,0.005
326_1NSE.A,0.0,0.09,0.01847,0,0.155
327_1NSE.A,0.0,0.03,0.03483,0,0.235
328_1NSE.A,0.0,0.08,0.031110000000000002,0,0.37
329_1NSE.A,0.0,0.02,0.033010000000000005,0,0.125
330_1NSE.A,0.0,0.0,0.013340000000000001,0,0.035
331_1NSE.A,0.0,0.04,0.033010000000000005,0,0.12
332_1NSE.A,0.0,0.0,7e-05,0,0.0
333_1NSE.A,0.0,0.0,0.00014,0,0.0
334_1NSE.A,0.0,0.0,0.0,0,0.0
335_1NSE.A,0.0,0.0,0.0,0,0.005
336_1NSE.A,0.0,0.0,0.0,0,0.175
337_1NSE.A,0.0,0.0,0.0,0,0.0
338_1NSE.A,0.0,0.26,0.0007700000000000001,0,0.385
339_1NSE.A,0.0,0.0,0.0,0,0.01
340_1NSE.A,0.0,0.21,0.010459999999999999,0,0.505
341_1NSE.A,0.0,0.0,0.00197,0,0.365
342_1NSE.A,0.0,0.0,0.00021,0,0.0
343_1NSE.A,0.0,0.0,0.0,0,0.0
344_1NSE.A,0.0,0.0,0.00035,0,0.01
345_1NSE.A,0.0,0.0,0.0,0,0.0
346_1NSE.A,0.0,0.0,0.0,0,0.01
347_1NSE.A,0.0,0.0,0.00035,0,0.015
348_1NSE.A,0.0,0.0,0.00028,0,0.005
349_1NSE.A,0.0,0.0,0.00133,0,0.05
350_1NSE.A,0.0,0.0,0.00021,0,0.0
351_1NSE.A,0.0,0.0,7e-05,0,0.0
352_1NSE.A,0.0,0.0,0.0,0,0.0
353_1NSE.A,0.0,0.0,0.0,0,0.005
354_1NSE.A,0.0,0.0,0.0,0,0.0
355_1NSE.A,0.0,0.34,7e-05,0,0.305
356_1NSE.A,0.0,0.0,0.0,0,0.155
357_1NSE.A,0.0,0.32,0.00042,0,0.245
358_1NSE.A,0.0,0.67,0.025490000000000002,0,0.27
359_1NSE.A,0.0,0.0,0.00056,0,0.085
360_1NSE.A,0.0,0.0,0.00028,0,0.17
361_1NSE.A,0.0,0.0,7e-05,0,0.0
362_1NSE.A,0.0,0.0,0.00035,0,0.015
363_1NSE.A,0.0,0.31,0.00056,0,0.34
364_1NSE.A,0.0,0.0,0.0,0,0.0
365_1NSE.A,0.0,0.0,0.00021,0,0.0
366_1NSE.A,0.0,0.0,0.03441,1,0.075
367_1NSE.A,0.0,0.98,0.12065,1,0.505
368_1NSE.A,0.0,0.0,0.00112,0,0.315
369_1NSE.A,0.0,0.0,7e-05,0,0.0
370_1NSE.A,0.0,0.0,0.027530000000000002,0,0.045
371_1NSE.A,0.0,0.0,0.0736,1,0.09
372_1NSE.A,0.0,0.89,0.12002,1,0.23
373_1NSE.A,0.0,0.87,0.1236,1,0.34
374_1NSE.A,0.0,0.0,0.017,0,0.18
375_1NSE.A,0.0,0.0,0.00372,0,0.06
376_1NSE.A,0.0,0.81,0.02332,0,0.075
377_1NSE.A,0.0,0.0,0.00288,0,0.025
378_1NSE.A,0.0,0.0,0.028089999999999997,0,0.1
379_1NSE.A,0.0,0.49,0.01875,0,0.18
380_1NSE.A,0.0,0.27,0.0177,0,0.22
381_1NSE.A,0.0,0.0,0.00119,0,0.02
382_1NSE.A,0.0,0.0,0.00035,0,0.0
383_1NSE.A,0.0,0.97,0.016640000000000002,0,0.34
384_1NSE.A,0.0,0.96,0.02374,0,0.495
385_1NSE.A,0.0,0.87,0.01489,0,0.285
386_1NSE.A,0.0,0.94,0.01805,0,0.29
387_1NSE.A,0.0,0.82,0.00892,0,0.13
388_1NSE.A,0.0,0.92,0.007090000000000001,0,0.12
389_1NSE.A,0.0,0.86,0.01524,0,0.17
390_1NSE.A,0.0,0.73,0.02992,0,0.255
391_1NSE.A,0.0,0.97,0.0644,0,0.225
392_1NSE.A,0.0,0.97,0.27235,1,0.51
393_1NSE.A,0.0,0.98,0.20598000000000002,1,0.48
394_1NSE.A,0.0,0.8,0.03659,0,0.255
395_1NSE.A,0.0,0.98,0.26343,1,0.415
396_1NSE.A,0.0,0.0,0.03715,0,0.175
397_1NSE.A,0.0,0.75,0.16202,0,0.32
398_1NSE.A,0.0,0.57,0.26561,1,0.38
399_1NSE.A,0.0,0.6,0.03603,0,0.325
400_1NSE.A,0.0,0.0,7e-05,0,0.0
401_1NSE.A,0.0,0.0,0.01496,0,0.075
402_1NSE.A,0.0,0.97,0.030760000000000003,0,0.3
403_1NSE.A,0.0,0.51,0.017,0,0.21
404_1NSE.A,0.0,0.0,0.0,0,0.0
405_1NSE.A,0.0,0.0,0.00323,0,0.09
406_1NSE.A,0.0,0.17,0.018680000000000002,1,0.185
407_1NSE.A,0.0,0.0,0.0,0,0.0
408_1NSE.A,0.0,0.0,0.0,0,0.0
409_1NSE.A,0.0,0.0,0.014819999999999998,0,0.13
410_1NSE.A,0.0,0.11,0.01384,0,0.06
411_1NSE.A,0.0,0.0,0.0014,0,0.025
412_1NSE.A,0.0,0.0,0.00435,0,0.0
413_1NSE.A,0.0,0.07,0.02893,0,0.145
414_1NSE.A,0.0,0.36,0.014819999999999998,0,0.095
415_1NSE.A,0.0,0.14,0.0073,0,0.08
416_1NSE.A,0.0,0.36,0.02837,0,0.125
417_1NSE.A,0.0,0.0,0.01292,0,0.055
418_1NSE.A,0.0,0.26,0.0224,0,0.105
419_1NSE.A,0.0,0.0,0.02086,0,0.11
420_1NSE.A,0.0,0.08,0.018330000000000003,0,0.235
421_1NSE.A,0.0,0.96,0.02304,1,0.21
422_1NSE.A,0.0,0.0,0.00639,1,0.075
423_1NSE.A,0.0,0.85,0.0309,1,0.225
424_1NSE.A,0.0,0.89,0.02402,0,0.21
425_1NSE.A,0.0,0.0,0.00372,0,0.09
426_1NSE.A,0.0,0.0,0.00063,0,0.0
427_1NSE.A,0.0,0.98,0.02275,0,0.155
428_1NSE.A,0.0,0.5,0.0191,0,0.2
429_1NSE.A,0.0,0.0,0.00021,0,0.0
430_1NSE.A,0.0,0.81,0.0073,0,0.12
431_1NSE.A,0.0,0.48,0.0375,0,0.15
432_1NSE.A,0.0,0.0,0.009340000000000001,0,0.01
433_1NSE.A,0.0,0.0,0.00183,0,0.1
434_1NSE.A,0.0,0.81,0.0243,0,0.125
435_1NSE.A,0.0,0.62,0.03694,0,0.08
436_1NSE.A,0.0,0.0,0.013909999999999999,0,0.015
437_1NSE.A,0.0,0.47,0.04375,0,0.16
438_1NSE.A,0.0,0.22,0.06727999999999999,0,0.145
439_1NSE.A,0.0,0.11,0.04937,0,0.05
440_1NSE.A,0.0,0.07,0.0368,0,0.055
441_1NSE.A,0.0,0.0,0.03652,0,0.055
442_1NSE.A,0.0,0.0,0.00063,0,0.05
443_1NSE.A,0.0,0.0,0.00014,0,0.035
444_1NSE.A,0.0,0.0,7e-05,0,0.0
445_1NSE.A,0.0,0.0,0.023880000000000002,0,0.055
446_1NSE.A,0.0,0.0,0.08041,0,0.255
447_1NSE.A,0.287,0.98,0.9400200000000001,0,0.62
448_1NSE.A,0.217,0.96,0.39483,1,0.54
449_1NSE.A,0.013999999999999999,0.97,0.10162,0,0.66
450_1NSE.A,0.0,0.0,0.00309,0,0.03
451_1NSE.A,0.13,0.0,0.24693,0,0.25
452_1NSE.A,0.0,0.0,0.17690999999999998,0,0.19
453_1NSE.A,0.079,0.97,0.23738,1,0.36
454_1NSE.A,0.0,0.9,0.15816,0,0.115
455_1NSE.A,0.079,0.95,0.20676,1,0.155
456_1NSE.A,0.217,0.98,0.31119,1,0.33
457_1NSE.A,0.19399999999999998,0.98,0.61964,1,0.49
458_1NSE.A,0.079,0.98,0.22333000000000003,0,0.31
459_1NSE.A,0.0,0.0,0.01475,0,0.075
460_1NSE.A,0.13,0.97,0.013909999999999999,0,0.15
461_1NSE.A,0.0,0.0,0.02922,0,0.0
462_1NSE.A,0.19399999999999998,0.95,1.0,1,0.555
463_1NSE.A,0.19399999999999998,0.98,0.66971,1,0.5
464_1NSE.A,0.455,0.0,0.24749000000000002,0,0.2
465_1NSE.A,0.091,0.96,0.7659199999999999,1,0.525
466_1NSE.A,0.081,0.97,0.24411999999999998,1,0.465
467_1NSE.A,0.037000000000000005,0.91,0.08484,0,0.315
468_1NSE.A,0.079,0.94,0.07824,1,0.565
469_1NSE.A,0.0,0.0,0.01278,1,0.155
470_1NSE.A,0.0,0.0,0.00155,0,0.055
471_1NSE.A,0.0,0.0,0.0016899999999999999,0,0.035
472_1NSE.A,0.0,0.3,0.00162,0,0.04
473_1NSE.A,0.0,0.0,0.00014,0,0.025
474_1NSE.A,0.0,0.0,0.0,0,0.015
475_1NSE.A,0.0,0.0,0.0,0,0.115
476_1NSE.A,0.0,0.0,0.00098,0,0.03
477_1NSE.A,0.0,0.57,0.01763,0,0.535
478_1NSE.A,0.0,0.0,0.011729999999999999,0,0.155
479_1NSE.A,0.013999999999999999,0.0,0.025910000000000002,0,0.095
480_1NSE.A,0.013999999999999999,0.14,0.05984,0,0.34
481_1NSE.A,0.013999999999999999,0.09,0.02865,0,0.235
482_1NSE.A,0.013999999999999999,0.13,0.06581000000000001,0,0.245
11_1OFU.A,0.0,0.26,0.13015,0,0.145
12_1OFU.A,0.0,0.0,0.04483,0,0.03
13_1OFU.A,0.0,0.51,0.022019999999999998,0,0.03
14_1OFU.A,0.0,0.0,0.00283,0,0.035
15_1OFU.A,0.0,0.0,0.006370000000000001,0,0.115
16_1OFU.A,0.0,0.0,0.0,0,0.0
17_1OFU.A,0.0,0.0,0.0,0,0.0
18_1OFU.A,0.0,0.0,0.0008,0,0.0
19_1OFU.A,0.0,0.0,0.00946,0,0.095
20_1OFU.A,0.0,0.0,0.07268,0,0.105
21_1OFU.A,0.0,0.55,0.29584,0,0.28
22_1OFU.A,0.0,0.21,0.24491999999999997,0,0.34
23_1OFU.A,0.0,0.0,0.015030000000000002,0,0.14
24_1OFU.A,0.0,0.0,0.04173,0,0.13
25_1OFU.A,0.0,0.43,0.35579,0,0.375
26_1OFU.A,0.0,0.0,0.00398,0,0.0
27_1OFU.A,0.0,0.0,0.00018,0,0.0
28_1OFU.A,0.0,0.0,0.06446,0,0.085
29_1OFU.A,0.0,0.37,0.03961,0,0.155
30_1OFU.A,0.0,0.0,0.00309,0,0.01
31_1OFU.A,0.0,0.06,0.019809999999999998,0,0.11
32_1OFU.A,0.0,0.05,0.11362,0,0.21
33_1OFU.A,0.0,0.04,0.03254,0,0.18
34_1OFU.A,0.0,0.03,0.01813,0,0.115
35_1OFU.A,0.0,0.0,0.00725,0,0.04
36_1OFU.A,0.0,0.02,0.03705,0,0.06
37_1OFU.A,0.0,0.26,0.01945,0,0.08
38_1OFU.A,0.0,0.0,0.009729999999999999,0,0.08
39_1OFU.A,0.0,0.24,0.02025,0,0.11
40_1OFU.A,0.0,0.0,0.00955,0,0.11
41_1OFU.A,0.0,0.0,0.0008,0,0.045
42_1OFU.A,0.0,0.0,0.006540000000000001,0,0.005
43_1OFU.A,0.0,0.0,0.00141,0,0.0
44_1OFU.A,0.0,0.0,0.09655,0,0.06
45_1OFU.A,0.0,0.0,0.017240000000000002,0,0.0
46_1OFU.A,0.0,0.87,0.31556,0,0.315
47_1OFU.A,0.0,0.18,0.02661,0,0.06
48_1OFU.A,0.0,0.67,0.30115,0,0.24
49_1OFU.A,0.0,0.36,0.20168,0,0.045
50_1OFU.A,0.0,0.0,0.04456,0,0.085
51_1OFU.A,0.0,0.45,0.14881,0,0.16
52_1OFU.A,0.0,0.47,0.145,0,0.145
53_1OFU.A,0.0,0.41,0.10203,0,0.15
54_1OFU.A,0.0,0.18,0.04297,0,0.135
55_1OFU.A,0.0,0.0,0.02661,0,0.115
56_1OFU.A,0.0,0.45,0.06118,0,0.285
57_1OFU.A,0.0,0.16,0.02962,0,0.11
58_1OFU.A,0.0,0.07,0.0397,0,0.11
59_1OFU.A,0.0,0.0,0.012819999999999998,0,0.025
60_1OFU.A,0.0,0.12,0.031389999999999994,0,0.05
61_1OFU.A,0.0,0.0,0.0,0,0.0
62_1OFU.A,0.0,0.0,9e-05,0,0.0
63_1OFU.A,0.0,0.03,0.02219,0,0.04
64_1OFU.A,0.0,0.2,0.0214,0,0.075
65_1OFU.A,0.0,0.23,0.02617,0,0.06
66_1OFU.A,0.0,0.0,0.02997,0,0.06
67_1OFU.A,0.0,0.51,0.053579999999999996,0,0.185
68_1OFU.A,0.0,0.0,0.055970000000000006,0,0.055
69_1OFU.A,0.0,0.94,0.25172,0,0.325
70_1OFU.A,0.0,0.0,0.14712999999999998,0,0.095
71_1OFU.A,0.0,0.69,0.23722,0,0.12
72_1OFU.A,0.0,0.96,0.31317,0,0.275
73_1OFU.A,0.0,0.58,0.29646,0,0.155
74_1OFU.A,0.0,0.08,0.08444,0,0.08
75_1OFU.A,0.0,0.05,0.01441,0,0.03
76_1OFU.A,0.0,0.07,0.017419999999999998,0,0.12
77_1OFU.A,0.0,0.08,0.03298,0,0.08
78_1OFU.A,0.0,0.0,0.00053,0,0.0
79_1OFU.A,0.0,0.07,0.00663,0,0.06
80_1OFU.A,0.0,0.08,0.01238,0,0.025
81_1OFU.A,0.0,0.0,0.00018,0,0.0
82_1OFU.A,0.0,0.0,0.0,0,0.0
83_1OFU.A,0.0,0.07,0.00805,0,0.045
84_1OFU.A,0.0,0.1,0.01592,0,0.045
85_1OFU.A,0.0,0.0,0.0061,0,0.04
86_1OFU.A,0.0,0.09,0.00601,0,0.055
87_1OFU.A,0.0,0.11,0.02502,0,0.055
88_1OFU.A,0.0,0.04,0.03227,0,0.055
89_1OFU.A,0.0,0.0,9e-05,0,0.0
90_1OFU.A,0.0,0.03,0.0084,0,0.07
91_1OFU.A,0.0,0.02,0.03599,0,0.035
92_1OFU.A,0.0,0.01,0.0092,0,0.04
93_1OFU.A,0.0,0.0,0.00256,0,0.0
94_1OFU.A,0.0,0.02,0.03758,0,0.045
95_1OFU.A,0.0,0.06,0.03192,0,0.04
96_1OFU.A,0.0,0.0,0.02343,0,0.075
97_1OFU.A,0.0,0.05,0.04987,0,0.07
98_1OFU.A,0.0,0.0,0.00062,0,0.0
99_1OFU.A,0.0,0.0,0.0,0,0.0
100_1OFU.A,0.0,0.0,0.0,0,0.0
101_1OFU.A,0.0,0.0,0.0,0,0.0
102_1OFU.A,0.0,0.0,0.00018,0,0.0
103_1OFU.A,0.0,0.0,0.01026,0,0.08
104_1OFU.A,0.0,0.11,0.05782,0,0.315
105_1OFU.A,0.0,0.0,0.02387,0,0.075
106_1OFU.A,0.0,0.0,0.04412,0,0.06
107_1OFU.A,0.0,0.0,0.10999,0,0.155
108_1OFU.A,0.0,0.0,0.05836,0,0.07
109_1OFU.A,0.0,0.0,0.06242,0,0.14
110_1OFU.A,0.0,0.0,0.02095,0,0.04
111_1OFU.A,0.0,0.0,0.00336,0,0.03
112_1OFU.A,0.0,0.0,9e-05,0,0.045
113_1OFU.A,0.0,0.0,0.0,0,0.0
114_1OFU.A,0.0,0.0,0.0,0,0.0
115_1OFU.A,0.0,0.0,0.00044,0,0.055
116_1OFU.A,0.0,0.0,0.00027,0,0.015
117_1OFU.A,0.0,0.0,0.0,0,0.0
118_1OFU.A,0.0,0.0,0.0,0,0.0
119_1OFU.A,0.0,0.05,0.00389,0,0.05
120_1OFU.A,0.0,0.0,0.0007099999999999999,0,0.035
121_1OFU.A,0.0,0.0,0.00018,0,0.0
122_1OFU.A,0.0,0.02,0.01468,0,0.065
123_1OFU.A,0.0,0.05,0.02396,0,0.06
124_1OFU.A,0.0,0.03,0.031030000000000002,0,0.055
125_1OFU.A,0.0,0.16,0.03395,0,0.03
126_1OFU.A,0.0,0.0,0.023780000000000003,0,0.03
127_1OFU.A,0.0,0.0,0.01247,0,0.025
128_1OFU.A,0.0,0.0,0.00018,0,0.005
129_1OFU.A,0.0,0.0,0.0,0,0.0
130_1OFU.A,0.0,0.0,0.0,0,0.0
131_1OFU.A,0.0,0.0,0.0,0,0.0
132_1OFU.A,0.0,0.0,9e-05,0,0.0
133_1OFU.A,0.0,0.0,0.02361,0,0.11
134_1OFU.A,0.0,0.08,0.06454,0,0.2
135_1OFU.A,0.0,0.0,0.03961,0,0.075
136_1OFU.A,0.0,0.0,0.22149000000000002,0,0.07
137_1OFU.A,0.317,0.07,0.47373999999999994,0,0.5
138_1OFU.A,0.44799999999999995,0.85,0.99054,0,0.665
139_1OFU.A,0.41600000000000004,0.88,0.7044199999999999,0,0.335
140_1OFU.A,0.41600000000000004,0.44,0.41088,0,0.325
141_1OFU.A,0.317,0.28,0.31361999999999995,0,0.265
142_1OFU.A,0.0,0.15,0.21963000000000002,0,0.245
143_1OFU.A,0.317,0.05,0.49072,0,0.41
144_1OFU.A,0.128,0.04,0.07577,0,0.14
145_1OFU.A,0.0,0.05,0.0733,0,0.145
146_1OFU.A,0.0,0.0,0.035460000000000005,0,0.04
147_1OFU.A,0.0,0.0,0.00035,0,0.0
148_1OFU.A,0.0,0.04,0.06437000000000001,0,0.115
149_1OFU.A,0.0,0.02,0.022369999999999998,0,0.06
150_1OFU.A,0.0,0.0,0.00053,0,0.02
151_1OFU.A,0.0,0.0,0.0183,0,0.155
152_1OFU.A,0.0,0.02,0.043769999999999996,0,0.095
153_1OFU.A,0.0,0.02,0.00115,0,0.045
154_1OFU.A,0.0,0.0,9e-05,0,0.0
155_1OFU.A,0.0,0.03,0.022019999999999998,0,0.105
156_1OFU.A,0.0,0.07,0.02361,0,0.115
157_1OFU.A,0.0,0.0,0.00141,0,0.01
158_1OFU.A,0.0,0.0,0.0041600000000000005,0,0.02
159_1OFU.A,0.0,0.0,0.013000000000000001,0,0.04
160_1OFU.A,0.0,0.0,0.00027,0,0.0
161_1OFU.A,0.0,0.0,0.00424,0,0.035
162_1OFU.A,0.0,0.0,0.0,0,0.0
163_1OFU.A,0.0,0.0,0.01821,0,0.125
164_1OFU.A,0.0,0.0,0.0007099999999999999,0,0.0
165_1OFU.A,0.0,0.19,0.016980000000000002,0,0.1
166_1OFU.A,0.0,0.0,0.029089999999999998,0,0.08
167_1OFU.A,0.0,0.23,0.24315,0,0.23
168_1OFU.A,0.0,0.0,0.03669,0,0.04
169_1OFU.A,0.0,0.0,0.00292,0,0.0
170_1OFU.A,0.039,0.69,0.387,0,0.25
171_1OFU.A,0.039,0.2,0.10309000000000001,0,0.125
172_1OFU.A,0.039,0.42,0.016,0,0.07
173_1OFU.A,0.039,0.87,0.029889999999999996,0,0.16
174_1OFU.A,0.039,0.29,0.19089,0,0.15
175_1OFU.A,0.039,0.66,0.26419000000000004,0,0.35
176_1OFU.A,0.024,0.73,0.07843,0,0.21
177_1OFU.A,0.084,0.88,0.40973000000000004,0,0.31
178_1OFU.A,0.214,0.92,0.60654,0,0.42
179_1OFU.A,1.0,0.99,1.0,0,0.545
180_1OFU.A,0.531,0.93,0.6463300000000001,0,0.48
181_1OFU.A,0.084,0.96,0.05376,0,0.215
182_1OFU.A,0.0,0.0,0.19655,0,0.195
183_1OFU.A,0.76,0.82,0.66578,0,0.49
184_1OFU.A,0.28,0.44,0.06826,0,0.29
185_1OFU.A,0.024,0.1,0.0076,0,0.225
186_1OFU.A,0.0,0.0,0.01202,0,0.105
187_1OFU.A,0.0,0.1,0.11599999999999999,0,0.245
188_1OFU.A,0.0,0.26,0.0092,0,0.155
189_1OFU.A,0.0,0.0,0.00044,0,0.015
190_1OFU.A,0.0,0.0,0.00141,0,0.02
191_1OFU.A,0.0,0.0,0.0,0,0.0
192_1OFU.A,0.0,0.0,0.00035,0,0.14
193_1OFU.A,0.0,0.0,0.0,0,0.0
194_1OFU.A,0.0,0.0,0.0,0,0.0
195_1OFU.A,0.0,0.39,0.00301,0,0.255
196_1OFU.A,0.0,0.0,0.00018,0,0.065
197_1OFU.A,0.0,0.0,0.0,0,0.0
198_1OFU.A,0.0,0.0,0.0,0,0.01
199_1OFU.A,0.0,0.0,0.00088,0,0.04
200_1OFU.A,0.0,0.0,0.01229,0,0.0
201_1OFU.A,0.0,0.0,0.05243,0,0.03
202_1OFU.A,0.0,0.75,0.10141,0,0.05
203_1OFU.A,0.0,0.62,0.15774000000000002,0,0.1
204_1OFU.A,0.0,0.74,0.29629,0,0.255
205_1OFU.A,0.0,0.51,0.53484,1,0.49
206_1OFU.A,0.0,0.98,0.66676,1,0.495
207_1OFU.A,0.0,0.98,0.67286,1,0.41
208_1OFU.A,0.0,0.97,0.38911999999999997,1,0.395
209_1OFU.A,0.0,0.0,0.10575,0,0.115
210_1OFU.A,0.0,0.87,0.19363,1,0.115
211_1OFU.A,0.0,0.72,0.06914,0,0.115
212_1OFU.A,0.0,0.68,0.06331,0,0.04
213_1OFU.A,0.0,0.84,0.11317,0,0.095
214_1OFU.A,0.0,0.0,9e-05,0,0.0
215_1OFU.A,0.0,0.61,0.04465,0,0.05
216_1OFU.A,0.0,0.29,0.02661,0,0.055
217_1OFU.A,0.0,0.0,0.00053,0,0.0
218_1OFU.A,0.0,0.0,0.00027,0,0.0
219_1OFU.A,0.0,0.12,0.01963,0,0.05
220_1OFU.A,0.0,0.13,0.034480000000000004,0,0.07
221_1OFU.A,0.0,0.0,0.03324,0,0.17
222_1OFU.A,0.0,0.45,0.02882,0,0.315
223_1OFU.A,0.0,0.22,0.061360000000000005,0,0.29
224_1OFU.A,0.0,0.0,0.00645,0,0.035
225_1OFU.A,0.0,0.66,0.0351,0,0.12
226_1OFU.A,0.0,0.0,0.0,0,0.005
227_1OFU.A,0.0,0.0,9e-05,0,0.0
228_1OFU.A,0.0,0.21,0.0038,0,0.195
229_1OFU.A,0.0,0.0,0.0036299999999999995,0,0.115
230_1OFU.A,0.0,0.17,0.00955,0,0.15
231_1OFU.A,0.0,0.08,0.00601,0,0.115
232_1OFU.A,0.0,0.15,0.01211,0,0.035
233_1OFU.A,0.0,0.35,0.01344,0,0.01
234_1OFU.A,0.0,0.31,0.026439999999999998,0,0.095
235_1OFU.A,0.0,0.11,0.0267,0,0.125
236_1OFU.A,0.0,0.0,0.01132,0,0.015
237_1OFU.A,0.0,0.0,0.00062,0,0.025
238_1OFU.A,0.06,0.14,0.08002000000000001,0,0.17
239_1OFU.A,0.0,0.1,0.02317,0,0.09
240_1OFU.A,0.0,0.0,0.00088,0,0.0
241_1OFU.A,0.0,0.0,0.00035,0,0.0
242_1OFU.A,0.0,0.11,0.08223,0,0.135
243_1OFU.A,0.0,0.1,0.00716,0,0.12
244_1OFU.A,0.0,0.0,0.00044,0,0.01
245_1OFU.A,0.0,0.0,0.08355,0,0.115
246_1OFU.A,0.0,0.35,0.11813,0,0.135
247_1OFU.A,0.0,0.0,0.01441,0,0.03
248_1OFU.A,0.0,0.0,0.011940000000000001,0,0.045
249_1OFU.A,0.0,0.0,0.0023899999999999998,0,0.005
250_1OFU.A,0.0,0.0,0.03961,0,0.05
251_1OFU.A,0.0,0.94,0.11706,0,0.045
252_1OFU.A,0.0,0.96,0.1137,0,0.13
253_1OFU.A,0.0,0.0,0.10177,0,0.105
254_1OFU.A,0.0,0.78,0.15279,0,0.24
255_1OFU.A,0.0,0.0,0.07966000000000001,0,0.11
256_1OFU.A,0.0,0.6,0.14854,0,0.19
257_1OFU.A,0.0,0.95,0.06065,0,0.135
258_1OFU.A,0.0,0.0,0.01468,0,0.02
259_1OFU.A,0.0,0.74,0.04863,0,0.22
260_1OFU.A,0.0,0.0,0.00018,0,0.0
261_1OFU.A,0.0,0.0,0.00018,0,0.005
262_1OFU.A,0.0,0.0,0.0,0,0.0
263_1OFU.A,0.0,0.0,0.00018,0,0.0
264_1OFU.A,0.0,0.0,0.00018,0,0.03
265_1OFU.A,0.0,0.0,0.00088,0,0.0
266_1OFU.A,0.0,0.0,0.0007099999999999999,0,0.185
267_1OFU.A,0.0,0.0,0.004070000000000001,0,0.0
268_1OFU.A,0.0,0.0,0.07135,0,0.0
269_1OFU.A,0.317,0.57,0.36101,1,0.33
270_1OFU.A,0.616,0.34,0.16039,1,0.055
271_1OFU.A,0.46799999999999997,0.07,0.36304000000000003,1,0.23
272_1OFU.A,0.698,0.07,0.32387,1,0.215
273_1OFU.A,0.698,0.98,0.58665,1,0.45
274_1OFU.A,0.212,0.43,0.14553,0,0.245
275_1OFU.A,0.455,0.0,0.02343,0,0.065
276_1OFU.A,0.46799999999999997,0.87,0.43518999999999997,1,0.36
277_1OFU.A,0.616,0.54,0.23289,0,0.325
278_1OFU.A,0.039,0.66,0.0481,0,0.185
279_1OFU.A,0.0,0.0,0.00159,0,0.0
280_1OFU.A,0.41600000000000004,0.95,0.08126,0,0.085
281_1OFU.A,0.215,0.94,0.1389,0,0.185
282_1OFU.A,0.0,0.0,0.02847,0,0.06
283_1OFU.A,0.0,0.0,0.00566,0,0.045
284_1OFU.A,0.0,0.25,0.16932,0,0.205
285_1OFU.A,0.0,0.12,0.14209000000000002,0,0.25
286_1OFU.A,0.024,0.17,0.14324,0,0.25
287_1OFU.A,0.0,0.0,0.02396,0,0.125
288_1OFU.A,0.0,0.3,0.0389,0,0.15
289_1OFU.A,0.0,0.1,0.07647999999999999,0,0.185
290_1OFU.A,0.0,0.59,0.05491,0,0.13
