residue	predus	ispred	dockpred	annotated	rfscore	logreg
8_1REQ.A	0.706	0.71	0.18193	1	0.269077	0.60526
10_1REQ.A	0.0	0.97	0.31499	1	0.457809	0.409136
11_1REQ.A	0.0	0.79	0.24394	1	0.320014	0.276292
12_1REQ.A	0.422	0.96	0.09281	1	0.375173	0.704793
13_1REQ.A	0.0	0.97	0.1232	1	0.311966	0.475633
18_1REQ.A	0.0	0.95	0.08152	1	0.315299	0.470998
21_1REQ.A	0.0	0.93	0.00144	1	0.167243	0.479842
22_1REQ.A	0.0	0.8	0.00678	1	0.17634	0.356535
24_1REQ.A	0.0	0.98	0.04867	1	0.288147	0.511499
28_1REQ.A	0.0	0.99	0.00246	1	0.224879	0.537353
32_1REQ.A	0.0	0.82	0.05852	1	0.169157	0.357552
34_1REQ.A	0.0	0.29	0.05647	1	0.047723	0.067187
38_1REQ.A	0.0	0.91	0.01663	1	0.212444	0.455288
46_1REQ.A	0.0	0.0	0.00205	1	0.005501	0.024735
48_1REQ.A	0.0	0.75	0.00349	1	0.124359	0.314541
49_1REQ.A	0.12	0.98	0.01232	1	0.13316	0.591748
50_1REQ.A	0.706	0.95	0.02608	1	0.399196	0.828359
51_1REQ.A	0.078	0.52	0.00513	1	0.058245	0.183659
52_1REQ.A	0.12	0.68	0.01807	1	0.109858	0.310899
59_1REQ.A	0.047	0.1	0.18768	1	0.047333	0.031004
61_1REQ.A	0.12	0.21	0.00411	1	0.020972	0.069651
62_1REQ.A	0.047	0.39	0.07207	1	0.045741	0.103492
64_1REQ.A	0.078	0.94	0.1037	1	0.243368	0.498028
65_1REQ.A	0.047	0.0	0.03244	1	0.014707	0.026341
76_1REQ.A	0.047	0.97	0.04148	1	0.075948	0.531164
155_1REQ.A	0.0	0.02	0.01951	1	0.009701	0.026038
159_1REQ.A	0.0	0.02	0.03491	1	0.016291	0.025494
160_1REQ.A	0.0	0.1	0.02464	1	0.020052	0.034893
185_1REQ.A	0.0	0.02	0.05277	1	0.022209	0.024877
292_1REQ.A	0.0	0.91	0.00021	1	0.620675	0.461026
294_1REQ.A	0.0	0.0	0.00021	1	0.004252	0.024797
310_1REQ.A	0.0	0.89	0.32895	1	0.416364	0.332642
313_1REQ.A	0.0	0.38	0.33265	1	0.205401	0.064658
340_1REQ.A	0.0	0.45	0.00493	1	0.044673	0.125646
342_1REQ.A	0.0	0.5	0.00698	1	0.041894	0.14808
343_1REQ.A	0.0	0.77	0.0	1	0.184262	0.332524
346_1REQ.A	0.0	0.97	0.0	1	0.213884	0.518962
347_1REQ.A	0.0	0.0	0.0	1	0.004422	0.024805
353_1REQ.A	0.0	0.94	0.0	1	0.517394	0.489997
357_1REQ.A	0.0	0.0	0.0	1	0.004422	0.024805
378_1REQ.A	0.0	0.7	0.02895	1	0.067313	0.267374
381_1REQ.A	0.0	0.92	0.00246	1	0.163918	0.46985
386_1REQ.A	0.0	0.0	0.0	1	0.004422	0.024805
389_1REQ.A	0.0	0.96	0.0	1	0.199355	0.509312
392_1REQ.A	0.0	0.6	0.0	1	0.240521	0.205287
393_1REQ.A	0.0	0.97	0.0	1	0.213884	0.518962
394_1REQ.A	0.0	0.9	0.0	1	0.490613	0.451515
398_1REQ.A	0.44	0.98	0.00041	1	0.648508	0.753743
399_1REQ.A	0.0	0.98	0.00021	1	0.685067	0.528525
400_1REQ.A	0.0	0.78	0.01663	1	0.136167	0.335911
402_1REQ.A	0.256	0.72	0.0	1	0.671399	0.42424
404_1REQ.A	0.422	0.96	0.00082	1	0.836892	0.731005
405_1REQ.A	0.199	0.69	0.00021	1	0.323399	0.365459
406_1REQ.A	0.427	0.97	0.0	1	0.662806	0.740954
407_1REQ.A	0.631	0.0	0.0	1	0.239649	0.097024
408_1REQ.A	1.0	0.89	0.0	1	0.915637	0.885977
463_1REQ.A	0.0	0.41	0.01704	1	0.039892	0.107974
465_1REQ.A	0.0	0.94	0.00062	1	0.165135	0.489779
469_1REQ.A	0.0	0.58	0.14148	1	0.095433	0.16383
470_1REQ.A	0.427	0.94	0.1538	1	0.42408	0.672281
471_1REQ.A	0.0	0.62	0.11437	1	0.085089	0.191963
11_1RRP.A	0.0	0.0	0.26879	1	0.098751	0.037497
29_1RRP.A	0.0	0.77	0.30952	1	0.307804	0.306091
32_1RRP.A	0.0	0.9	0.54967	1	0.421133	0.441764
33_1RRP.A	0.0	0.71	0.4099	1	0.312817	0.282925
34_1RRP.A	0.0	0.27	0.26134	1	0.160913	0.082368
38_1RRP.A	0.63	0.94	0.15662	1	0.416394	0.502013
51_1RRP.A	0.0	0.85	0.34308	1	0.429629	0.367176
55_1RRP.A	0.0	0.56	0.1335	1	0.099392	0.167445
56_1RRP.A	0.0	0.81	0.2497	1	0.303278	0.323271
115_1RRP.A	0.0	0.23	0.12694	1	0.065243	0.066873
116_1RRP.A	0.0	0.17	0.09576	1	0.046673	0.054897
154_1RRP.A	0.135	0.17	0.48374	1	0.303992	0.078208
158_1RRP.A	0.0	0.42	0.46942	1	0.166088	0.143327
168_1RRP.A	0.0	0.53	0.21032	1	0.215084	0.16251
169_1RRP.A	0.0	0.14	0.24687	1	0.152714	0.055935
178_1RRP.A	0.791	0.38	0.46017	1	0.271565	0.197486
179_1RRP.A	0.473	0.99	0.64916	1	0.693206	0.605852
180_1RRP.A	0.479	0.92	0.32205	1	0.36151	0.492744
181_1RRP.A	0.286	0.98	0.46718	1	0.539068	0.534992
182_1RRP.A	0.135	0.95	0.48956	1	0.411084	0.491215
184_1RRP.A	0.0	0.98	0.55758	1	0.539465	0.505221
185_1RRP.A	0.0	0.93	0.76014	1	0.469817	0.504251
186_1RRP.A	0.0	0.92	0.62202	1	0.446981	0.47064
189_1RRP.A	0.199	0.96	0.61202	1	0.583782	0.532343
194_1RRP.A	0.0	0.88	0.25477	1	0.352201	0.373522
197_1RRP.A	0.199	0.99	1.0	1	0.640078	0.625631
201_1RRP.A	0.199	0.9	0.49135	1	0.345951	0.463177
205_1RRP.A	0.286	0.9	0.2142	1	0.297337	0.425984
207_1RRP.A	0.286	0.96	0.13067	1	0.329131	0.456585
209_1RRP.A	0.422	0.97	0.30743	1	0.340197	0.519579
210_1RRP.A	0.0	0.98	0.23508	1	0.515014	0.445055
211_1RRP.A	0.0	0.96	0.28863	1	0.466636	0.439595
42_1S1Q.A	0.091	0.0	0.73673	1	0.047907	0.204691
43_1S1Q.A	0.199	0.21	0.53475	1	0.227827	0.11491
45_1S1Q.A	0.422	0.96	0.8722	1	0.671242	0.571393
47_1S1Q.A	0.32	0.29	0.27343	1	0.203329	0.03522
91_1S1Q.A	0.0	0.32	0.32327	1	0.18263	0.125311
92_1S1Q.A	0.0	0.97	0.35034	1	0.442916	0.421354
93_1S1Q.A	0.0	0.96	0.4538	1	0.466301	0.517799
96_1S1Q.A	0.0	0.26	0.49466	1	0.18429	0.197654
97_1S1Q.A	0.0	0.07	0.30518	1	0.070839	0.069206
105_1S1Q.A	0.0	0.02	0.3994	1	0.065129	0.087807
106_1S1Q.A	0.0	0.01	0.63626	1	0.115244	0.194457
1_1SMP.I	0.0	0.52	0.57241	1	0.242819	0.213942
2_1SMP.I	0.404	0.72	0.73329	1	0.636887	0.469092
3_1SMP.I	0.404	0.95	0.76289	1	0.648962	0.586359
4_1SMP.I	0.404	0.9	0.55809	1	0.615918	0.320629
36_1SMP.I	0.882	0.73	0.90877	1	0.503496	0.705889
59_1SMP.I	0.532	0.63	0.64961	1	0.344315	0.344451
62_1SMP.I	0.0	0.95	0.63906	1	0.411621	0.410793
63_1SMP.I	0.0	0.96	0.90423	1	0.523495	0.728343
74_1SMP.I	0.0	0.54	0.69991	1	0.214677	0.34699
77_1SMP.I	0.404	0.98	1.0	1	0.641934	0.829626
81_1SMP.I	0.404	0.34	0.25704	1	0.23821	0.045097
82_1SMP.I	0.532	0.41	0.31402	1	0.289854	0.066598
25_1SMT.A	1.0	0.65	0.56312	1	0.327619	0.156372
28_1SMT.A	0.668	0.93	0.73692	1	0.44551	0.486909
34_1SMT.A	0.0	0.97	0.27399	1	0.506413	0.400004
37_1SMT.A	0.0	0.98	0.53343	1	0.522314	0.583476
39_1SMT.A	0.0	0.98	0.44951	1	0.546	0.526354
44_1SMT.A	0.0	0.96	0.43123	1	0.468271	0.500425
46_1SMT.A	0.0	0.86	0.36195	1	0.388321	0.387855
50_1SMT.A	0.0	0.95	0.39507	1	0.414713	0.468851
53_1SMT.A	0.0	0.95	0.24056	1	0.465848	0.365618
54_1SMT.A	0.0	0.95	0.15926	1	0.312755	0.315318
57_1SMT.A	0.0	0.69	0.32337	1	0.357594	0.26571
87_1SMT.A	0.0	0.94	0.37821	1	0.401554	0.45067
104_1SMT.A	0.184	0.48	0.26338	1	0.222457	0.122641
106_1SMT.A	0.0	0.99	0.46213	1	0.47972	0.541659
107_1SMT.A	0.0	0.0	0.10978	1	0.058891	0.030847
109_1SMT.A	0.0	0.39	0.24086	1	0.168704	0.114576
111_1SMT.A	0.0	0.97	0.30287	1	0.432261	0.419272
113_1SMT.A	0.0	0.95	0.51575	1	0.415436	0.551865
116_1SMT.A	0.0	0.96	0.25136	1	0.467919	0.378817
117_1SMT.A	0.404	0.98	0.81458	1	0.612476	0.649854
120_1SMT.A	0.597	0.95	0.40254	1	0.571043	0.302653
121_1SMT.A	0.404	0.96	0.6433	1	0.503141	0.523094
235_1SOX.A	0.133	0.52	0.09093	1	0.175536	0.030907
324_1SOX.A	0.0	0.75	0.11978	1	0.240675	0.10641
325_1SOX.A	0.0	0.0	0.13705	1	0.047959	0.033999
326_1SOX.A	0.0	0.96	0.17956	1	0.450378	0.252118
328_1SOX.A	0.0	0.98	0.11661	1	0.351397	0.150441
340_1SOX.A	0.0	0.28	0.1177	1	0.058641	0.046027
344_1SOX.A	0.0	0.03	0.09869	1	0.037376	0.023992
345_1SOX.A	0.0	0.0	0.03563	1	0.026779	0.011607
346_1SOX.A	0.0	0.1	0.11005	1	0.059699	0.030721
377_1SOX.A	0.472	0.21	0.1271	1	0.147078	0.00607
381_1SOX.A	0.0	0.92	0.75683	1	0.458322	0.993851
383_1SOX.A	0.0	0.0	0.32273	1	0.098245	0.207958
392_1SOX.A	0.0	0.3	0.46896	1	0.179386	0.691603
394_1SOX.A	0.0	0.37	0.35508	1	0.188876	0.427111
401_1SOX.A	0.0	0.91	0.21301	1	0.428923	0.305965
430_1SOX.A	0.0	0.69	0.41902	1	0.39352	0.730695
435_1SOX.A	0.282	0.82	0.59027	1	0.393961	0.867373
436_1SOX.A	0.282	0.99	1.0	1	0.569983	0.998683
437_1SOX.A	0.282	0.3	0.46536	1	0.244723	0.389695
441_1SOX.A	0.0	0.47	0.46667	1	0.171825	0.750538
442_1SOX.A	0.0	0.4	0.13705	1	0.069654	0.069327
445_1SOX.A	0.0	0.94	0.23727	1	0.43253	0.377479
453_1SOX.A	0.0	0.94	0.09902	1	0.319829	0.119572
457_1SOX.A	0.0	0.0	0.36153	1	0.097247	0.285496
26_1SPU.A	0.0	0.94	0.0087	1	0.176108	0.689886
40_1SPU.A	0.0	0.77	0.00218	1	0.106058	0.599489
42_1SPU.A	0.0	0.78	0.01403	1	0.097759	0.496407
45_1SPU.A	0.0	0.84	0.02099	1	0.144849	0.486577
47_1SPU.A	0.0	0.9	0.03089	1	0.18563	0.448654
49_1SPU.A	0.0	0.98	0.00957	1	0.25871	0.714709
256_1SPU.A	0.0	0.73	0.02708	1	0.07313	0.330352
257_1SPU.A	0.0	0.0	0.00696	1	0.009217	0.06232
291_1SPU.A	0.0	0.11	0.00729	1	0.014792	0.090697
293_1SPU.A	0.0	0.98	0.00935	1	0.259834	0.716431
294_1SPU.A	0.0	0.92	0.01381	1	0.165029	0.628766
297_1SPU.A	0.0	0.94	0.02882	1	0.206901	0.506435
298_1SPU.A	0.0	0.96	0.01697	1	0.263254	0.635904
299_1SPU.A	0.0	0.96	0.02589	1	0.259867	0.553434
304_1SPU.A	0.0	0.86	0.01512	1	0.072809	0.56173
305_1SPU.A	0.0	0.98	0.01871	1	0.258853	0.638031
306_1SPU.A	0.0	0.98	0.005	1	0.267141	0.749159
307_1SPU.A	0.0	0.92	0.00783	1	0.168108	0.680686
308_1SPU.A	0.0	0.99	0.0	1	0.793689	0.789929
309_1SPU.A	0.0	0.94	0.00011	1	0.366183	0.755833
310_1SPU.A	0.0	0.0	0.00011	1	0.002742	0.07961
312_1SPU.A	0.0	0.53	0.0298	1	0.05167	0.171874
313_1SPU.A	0.0	0.0	0.00131	1	0.002978	0.076293
314_1SPU.A	0.0	0.47	0.00218	1	0.024597	0.323341
315_1SPU.A	0.0	0.93	0.0037	1	0.178013	0.721885
326_1SPU.A	0.0	0.05	0.0074	1	0.012467	0.073254
369_1SPU.A	0.282	0.0	0.0	1	0.302931	0.135629
370_1SPU.A	0.317	0.89	0.00228	1	0.398565	0.820679
371_1SPU.A	0.0	0.0	0.00011	1	0.002742	0.07961
372_1SPU.A	0.189	0.93	0.01175	1	0.218995	0.738956
377_1SPU.A	0.304	0.69	0.00348	1	0.378386	0.665153
394_1SPU.A	0.0	0.78	0.00359	1	0.103809	0.5956
400_1SPU.A	0.0	0.97	0.01044	1	0.261683	0.699904
401_1SPU.A	0.0	0.64	0.00044	1	0.037903	0.49387
402_1SPU.A	0.0	0.0	0.0	1	0.003291	0.07992
433_1SPU.A	0.468	0.96	0.0	1	0.776686	0.899503
436_1SPU.A	0.304	0.95	0.0	1	0.74887	0.859331
437_1SPU.A	0.215	0.0	0.0	1	0.095147	0.119985
438_1SPU.A	0.317	0.96	0.0	1	0.746906	0.867044
439_1SPU.A	0.616	0.96	0.0	1	0.541897	0.924287
440_1SPU.A	0.433	0.89	0.0	1	0.303624	0.86435
441_1SPU.A	0.502	0.97	0.00294	1	0.524611	0.899166
442_1SPU.A	1.0	0.88	0.00033	1	0.837892	0.952127
448_1SPU.A	0.0	0.99	0.00109	1	0.207559	0.782888
449_1SPU.A	0.0	0.79	0.00044	1	0.085398	0.633295
452_1SPU.A	0.466	0.54	0.0	1	0.795339	0.643137
458_1SPU.A	0.0	0.0	0.0	1	0.003291	0.07992
460_1SPU.A	0.0	0.0	0.00011	1	0.002742	0.07961
462_1SPU.A	0.0	0.16	0.00402	1	0.014353	0.120354
464_1SPU.A	0.0	0.91	0.00283	1	0.168649	0.713241
467_1SPU.A	0.0	0.45	0.00207	1	0.024854	0.307816
487_1SPU.A	0.0	0.31	0.00011	1	0.015762	0.219633
488_1SPU.A	0.0	0.0	0.00044	1	0.002978	0.078685
499_1SPU.A	0.0	0.05	0.01936	1	0.014125	0.047528
500_1SPU.A	0.0	0.11	0.00566	1	0.014466	0.096002
501_1SPU.A	0.0	0.23	0.03035	1	0.020185	0.060919
510_1SPU.A	0.0	0.59	0.01882	1	0.050711	0.284604
511_1SPU.A	0.416	0.85	0.0137	1	0.139757	0.757145
514_1SPU.A	0.0	0.68	0.00011	1	0.089705	0.535046
516_1SPU.A	0.0	0.0	0.00033	1	0.002884	0.078992
517_1SPU.A	0.0	0.29	0.0261	1	0.0209	0.087581
550_1SPU.A	0.0	0.98	0.06841	1	0.285086	0.206737
553_1SPU.A	0.0	0.87	0.00827	1	0.072603	0.634067
558_1SPU.A	0.0	0.95	0.00033	1	0.376112	0.761254
559_1SPU.A	0.0	0.91	0.00044	1	0.345735	0.731667
560_1SPU.A	0.0	0.95	0.0099	1	0.207525	0.688152
561_1SPU.A	0.0	0.87	0.01229	1	0.071319	0.597508
562_1SPU.A	0.0	0.63	0.00033	1	0.036365	0.485417
563_1SPU.A	0.293	0.99	0.00087	1	0.638405	0.870508
564_1SPU.A	0.0	0.78	0.00946	1	0.116775	0.540262
582_1SPU.A	0.0	0.2	0.00566	1	0.017561	0.130117
583_1SPU.A	0.0	0.19	0.00653	1	0.017056	0.122234
594_1SPU.A	0.0	0.39	0.02643	1	0.039255	0.121786
596_1SPU.A	0.0	0.93	0.00859	1	0.176982	0.682602
597_1SPU.A	0.0	0.43	0.00435	1	0.027367	0.274052
599_1SPU.A	0.0	0.22	0.00174	1	0.014732	0.15802
608_1SPU.A	0.0	0.06	0.00033	1	0.008202	0.097285
609_1SPU.A	0.0	0.39	0.0	1	0.060944	0.27706
610_1SPU.A	0.0	0.31	0.0	1	0.151707	0.220359
611_1SPU.A	0.0	0.59	0.0	1	0.100058	0.450687
612_1SPU.A	0.0	0.75	0.0	1	0.197361	0.601343
614_1SPU.A	0.0	0.25	0.00022	1	0.01588	0.182367
615_1SPU.A	0.0	0.43	0.00065	1	0.024921	0.303253
617_1SPU.A	0.0	0.23	0.03448	1	0.042806	0.052441
620_1SPU.A	0.0	0.54	0.02338	1	0.052164	0.216289
621_1SPU.A	0.282	0.57	0.04122	1	0.202509	0.219592
622_1SPU.A	0.282	0.65	0.03752	1	0.22304	0.305497
624_1SPU.A	0.282	0.9	0.06809	1	0.274929	0.260085
625_1SPU.A	0.0	0.78	0.00663	1	0.116477	0.567153
692_1SPU.A	0.0	0.83	0.0	1	0.33673	0.671625
693_1SPU.A	0.0	0.65	0.00011	1	0.061073	0.506558
694_1SPU.A	0.0	0.88	0.00011	1	0.07036	0.71128
696_1SPU.A	0.0	0.0	0.0	1	0.003291	0.07992
697_1SPU.A	0.0	0.25	0.0	1	0.071939	0.183632
698_1SPU.A	0.0	0.98	0.00098	1	0.248985	0.777083
699_1SPU.A	0.0	0.0	0.0	1	0.003291	0.07992
700_1SPU.A	0.0	0.93	0.0	1	0.239926	0.749536
701_1SPU.A	0.0	0.58	0.0	1	0.100579	0.441283
702_1SPU.A	0.0	0.0	0.0	1	0.003291	0.07992
709_1SPU.A	0.0	0.85	0.0	1	0.107328	0.688188
710_1SPU.A	0.0	0.4	0.0	1	0.058578	0.284747
711_1SPU.A	0.0	0.86	0.0	1	0.113881	0.696296
712_1SPU.A	0.0	0.33	0.0	1	0.166687	0.233715
713_1SPU.A	0.0	0.0	0.0	1	0.003291	0.07992
714_1SPU.A	0.0	0.0	0.00033	1	0.002884	0.078992
716_1SPU.A	0.0	0.63	0.00239	1	0.038735	0.465659
717_1SPU.A	0.0	0.9	0.0	1	0.57788	0.727497
720_1SPU.A	0.0	0.99	0.00131	1	0.207559	0.781446
721_1SPU.A	0.0	0.88	0.00696	1	0.075456	0.654335
722_1SPU.A	0.0	0.97	0.02893	1	0.262409	0.533871
723_1SPU.A	0.0	0.98	0.03263	1	0.24035	0.50786
724_1SPU.A	0.0	0.83	0.04198	1	0.154682	0.289242
18_1STF.E	0.0	0.2	0.02789	1	0.030498	0.044027
19_1STF.E	0.0	0.0	0.02516	1	0.016265	0.029618
20_1STF.E	0.0	0.08	0.03015	1	0.015253	0.034798
21_1STF.E	0.0	0.15	0.04645	1	0.033673	0.040272
63_1STF.E	0.496	0.59	0.06791	1	0.184539	0.474988
64_1STF.E	0.304	0.61	0.43246	1	0.268209	0.329747
65_1STF.E	0.231	0.41	0.31687	1	0.236037	0.183076
66_1STF.E	0.377	0.14	0.39164	1	0.243975	0.201655
67_1STF.E	0.304	0.9	1.0	1	0.684208	0.543244
158_1STF.E	0.086	0.41	0.25641	1	0.10002	0.10366
177_1STF.E	0.0	0.88	0.03385	1	0.141237	0.15698
180_1STF.E	0.0	0.08	0.02612	1	0.014421	0.034729
341_1T6B.X	0.0	0.1	0.05668	1	0.034574	0.017104
344_1T6B.X	0.0	0.05	0.05075	1	0.021235	0.013118
654_1T6B.X	0.275	0.02	0.31415	1	0.150133	0.059363
656_1T6B.X	0.0	0.01	0.13145	1	0.030522	0.011212
658_1T6B.X	0.0	0.04	0.08508	1	0.032326	0.012731
659_1T6B.X	0.0	0.13	0.04648	1	0.027642	0.019866
662_1T6B.X	0.0	0.15	0.03811	1	0.031426	0.021923
681_1T6B.X	0.275	0.01	0.07292	1	0.059583	0.048545
682_1T6B.X	0.46	0.01	0.28323	1	0.163826	0.142024
683_1T6B.X	0.275	0.01	0.32727	1	0.136311	0.056931
690_1T6B.X	1.0	0.01	0.87662	1	0.574031	0.835241
716_1T6B.X	0.0	0.51	0.03247	1	0.070749	0.131176
51_1T6B.Y	0.0	0.94	0.0765	1	0.250156	0.362835
52_1T6B.Y	0.0	0.0	0.01351	1	0.01324	0.027056
53_1T6B.Y	0.039	0.98	0.09882	1	0.213715	0.377697
54_1T6B.Y	0.081	0.44	0.0701	1	0.081776	0.08843
87_1T6B.Y	0.081	0.28	0.53873	1	0.256377	0.139749
88_1T6B.Y	0.032	0.23	0.6466	1	0.166912	0.167314
113_1T6B.Y	0.0	0.96	0.16771	1	0.396631	0.424134
115_1T6B.Y	0.0	0.97	0.1904	1	0.481553	0.443638
116_1T6B.Y	0.0	0.85	0.15408	1	0.379402	0.337916
117_1T6B.Y	0.081	0.58	0.54271	1	0.19153	0.291443
118_1T6B.Y	0.134	0.0	0.04814	1	0.02784	0.020324
119_1T6B.Y	0.471	0.16	0.9562	1	0.191198	0.086424
122_1T6B.Y	0.069	0.1	0.62271	1	0.072591	0.103736
152_1T6B.Y	0.079	0.21	0.50097	1	0.211327	0.108344
23_1TCO.A	0.0	0.98	0.54274	1	0.531217	0.199383
53_1TCO.A	0.0	0.28	0.17594	1	0.067428	0.00742
340_1TCO.A	0.307	0.96	0.16893	1	0.345927	0.366131
341_1TCO.A	0.508	0.98	0.87575	1	0.718983	0.965749
342_1TCO.A	0.668	0.98	0.39703	1	0.563223	0.945192
348_1TCO.A	0.668	0.97	0.27371	1	0.443722	0.916568
349_1TCO.A	0.307	0.92	0.68162	1	0.391635	0.743155
350_1TCO.A	0.76	0.97	0.58718	1	0.570121	0.983897
352_1TCO.A	0.307	0.97	1.0	1	0.647195	0.909269
353_1TCO.A	0.0	0.97	0.66057	1	0.500467	0.264551
354_1TCO.A	0.508	0.98	0.206	1	0.523355	0.743748
360_1TCO.A	0.307	0.98	0.4924	1	0.554435	0.648819
361_1TCO.A	0.597	0.98	0.22149	1	0.453438	0.851781
362_1TCO.A	0.0	0.95	0.02853	1	0.234066	0.037955
364_1TCO.A	0.508	0.97	0.20851	1	0.44703	0.739191
365_1TCO.A	0.304	0.98	0.06245	1	0.350143	0.295882
367_1TCO.A	0.404	0.96	0.05444	1	0.406066	0.437741
368_1TCO.A	0.671	0.98	0.04561	1	0.647473	0.842348
369_1TCO.A	0.671	0.98	0.01397	1	0.763554	0.827555
371_1TCO.A	1.0	0.98	0.01509	1	0.546468	0.980217
372_1TCO.A	0.671	0.69	0.00526	1	0.271325	0.646168
10_1TGS.I	0.307	0.21	0.09039	1	0.18301	0.323623
12_1TGS.I	0.217	0.17	0.08182	1	0.081373	0.183523
14_1TGS.I	0.285	0.72	0.07018	1	0.230732	0.521143
15_1TGS.I	0.406	0.91	0.08225	1	0.377055	0.797308
16_1TGS.I	0.612	0.99	0.1397	1	0.68309	0.957504
17_1TGS.I	0.612	0.42	0.215	1	0.263077	0.887778
18_1TGS.I	0.659	0.52	0.60307	1	0.377086	0.953179
19_1TGS.I	1.0	0.92	0.63548	1	0.526567	0.998284
20_1TGS.I	1.0	0.97	1.0	1	0.763857	0.998931
21_1TGS.I	0.287	0.66	0.39865	1	0.41483	0.579102
30_1TGS.I	0.287	0.01	0.51321	1	0.130739	0.300489
32_1TGS.I	0.427	0.11	0.49205	1	0.226398	0.591277
33_1TGS.I	0.0	0.0	0.14295	1	0.046935	0.033082
57_1TMQ.A	0.398	0.55	0.83255	1	0.770233	0.777459
61_1TMQ.A	0.241	0.0	0.40336	1	0.26127	0.086816
102_1TMQ.A	0.0	0.1	0.4906	1	0.136832	0.069929
103_1TMQ.A	0.0	0.61	0.56124	1	0.245573	0.242306
135_1TMQ.A	0.085	0.84	0.69211	1	0.355114	0.556502
137_1TMQ.A	0.112	0.93	0.7745	1	0.34662	0.705363
138_1TMQ.A	0.182	0.51	0.43473	1	0.396647	0.218255
139_1TMQ.A	0.117	0.98	0.92131	1	0.539767	0.835784
140_1TMQ.A	1.0	0.6	0.46577	1	0.332729	0.867396
151_1TMQ.A	0.382	0.45	1.0	1	0.508542	0.843321
183_1TMQ.A	0.0	0.0	0.0104	1	0.01324	0.007726
185_1TMQ.A	0.0	0.0	0.04379	1	0.029264	0.008894
222_1TMQ.A	0.0	0.0	0.10117	1	0.051658	0.011325
224_1TMQ.A	0.0	0.82	0.46829	1	0.282097	0.256717
228_1TMQ.A	0.565	0.19	0.42903	1	0.369568	0.331859
286_1TMQ.A	0.0	0.0	0.03423	1	0.026039	0.008543
287_1TMQ.A	0.0	0.07	0.34547	1	0.083106	0.036522
332_1TMQ.A	0.398	0.02	0.87919	1	0.231913	0.563932
501_1TMQ.B	0.193	0.93	0.7034	1	0.337432	0.416148
502_1TMQ.B	0.523	0.97	0.79601	1	0.664259	0.611698
504_1TMQ.B	0.322	0.98	0.40081	1	0.549786	0.619622
552_1TMQ.B	0.061	0.72	0.5778	1	0.364716	0.144495
553_1TMQ.B	0.091	0.83	0.48546	1	0.389552	0.27747
554_1TMQ.B	1.0	0.98	0.9507	1	0.68654	0.783445
561_1TMQ.B	0.13	0.84	0.15312	1	0.181729	0.372151
567_1TMQ.B	0.0	0.95	0.12769	1	0.28929	0.483467
568_1TMQ.B	0.0	0.99	0.16656	1	0.48647	0.536644
569_1TMQ.B	0.0	0.93	0.16343	1	0.434204	0.444702
570_1TMQ.B	0.0	0.89	0.23308	1	0.367513	0.369968
608_1TMQ.B	0.787	0.99	0.75492	1	0.641338	0.753576
609_1TMQ.B	0.341	0.99	0.955	1	0.661787	0.522337
616_1TMQ.B	0.322	0.92	0.52967	1	0.497965	0.500178
617_1TMQ.B	0.069	0.66	0.33299	1	0.231779	0.128357
28_1TRK.A	0.0	0.9	0.00336	1	0.151176	0.526767
94_1TRK.A	0.0	0.96	0.00092	1	0.200938	0.593047
95_1TRK.A	0.0	0.97	0.01269	1	0.249318	0.563753
96_1TRK.A	0.001	0.89	0.0188	1	0.367694	0.465229
102_1TRK.A	0.0	0.94	0.00015	1	0.663864	0.576455
103_1TRK.A	0.0	0.91	0.00015	1	0.698147	0.547376
114_1TRK.A	0.0	0.0	0.0	1	0.004097	0.032539
118_1TRK.A	0.0	0.82	0.0	1	0.273308	0.459492
120_1TRK.A	0.0	0.0	0.0	1	0.004097	0.032539
161_1TRK.A	0.0	0.98	0.00015	1	0.396565	0.614387
162_1TRK.A	0.0	0.89	0.00015	1	0.643993	0.527796
163_1TRK.A	0.0	0.97	0.00015	1	0.306437	0.605014
167_1TRK.A	0.0	0.97	0.00015	1	0.306437	0.605014
170_1TRK.A	0.0	0.98	0.0	1	0.380448	0.614869
174_1TRK.A	0.001	0.99	0.00321	1	0.559225	0.614417
190_1TRK.A	0.001	0.91	0.0	1	0.564096	0.548429
191_1TRK.A	0.001	0.95	0.00107	1	0.481517	0.583553
192_1TRK.A	0.001	0.97	0.00336	1	0.657837	0.595104
196_1TRK.A	0.0	0.77	0.01957	1	0.141938	0.34873
197_1TRK.A	0.001	0.97	0.00917	1	0.635192	0.575993
198_1TRK.A	0.001	0.99	0.0	1	0.749632	0.624674
200_1TRK.A	0.0	0.96	0.01544	1	0.225727	0.544814
201_1TRK.A	0.0	0.95	0.0026	1	0.21372	0.577962
202_1TRK.A	0.001	0.4	0.05871	1	0.093513	0.068474
205_1TRK.A	0.0	0.28	0.04648	1	0.03976	0.0512
208_1TRK.A	0.0	0.68	0.16022	1	0.148781	0.052859
209_1TRK.A	0.0	0.98	0.00092	1	0.274507	0.611911
210_1TRK.A	0.0	0.98	0.0	1	0.380448	0.614869
382_1TRK.A	0.0	0.86	0.00168	1	0.06907	0.493098
384_1TRK.A	0.0	0.0	0.00566	1	0.006841	0.030209
385_1TRK.A	0.0	0.26	0.0107	1	0.024141	0.074939
398_1TRK.A	0.0	0.0	0.00505	1	0.00614	0.030452
