residue,predus,ispred,dockpred,annotated,rfscore,logreg
767_1QFH.A,0.0,0.0,0.00678,1,0.009265643955493445,0.03264875460836202
768_1QFH.A,0.0,0.9,0.09391,1,0.1707941994810308,0.44386603688779774
769_1QFH.A,0.282,0.81,0.02814,1,0.19750299483658018,0.40864641167941057
770_1QFH.A,0.0,0.94,0.02929,1,0.21789100757521496,0.38132717316350434
775_1QFH.A,0.416,0.88,0.04612,1,0.3009158306354482,0.5452593872858428
777_1QFH.A,1.0,0.8,0.06207,1,0.13603324720056928,0.747153759315212
779_1QFH.A,0.11,0.94,0.0467,1,0.08881323002245095,0.45372227251767555
780_1QFH.A,0.11,0.0,0.02283,1,0.017371628485786533,0.04317324415962584
823_1QFH.A,0.0,0.57,0.00401,1,0.04804030812222029,0.1514890953344331
824_1QFH.A,0.0,0.77,0.01741,1,0.1414051278769125,0.2583129904424754
828_1QFH.A,0.0,0.99,0.15536,1,0.4807455231443427,0.5982250211403894
829_1QFH.A,0.0,0.91,0.32958,1,0.41342658353356826,0.7644049830802921
833_1QFH.A,0.0,0.99,0.73718,1,0.5357911058855528,0.9778524562264138
834_1QFH.A,0.0,0.46,0.57427,1,0.1983448548327888,0.7815394884123211
835_1QFH.A,0.0,0.49,0.83234,1,0.3295488437777702,0.9461726135463331
836_1QFH.A,0.0,0.96,0.71206,1,0.5750861589584173,0.9721524121765378
838_1QFH.A,0.0,0.92,0.44663,1,0.4189793634632794,0.868572857288291
135_1QOR.A,0.014,0.0,0.48665,1,0.11878331066449482,0.45027865542718437
222_1QOR.A,0.0,0.0,0.13928,1,0.04777581009924285,0.018078180699136834
231_1QOR.A,0.377,0.4,0.19452,1,0.25225032001488323,0.11724691269704686
232_1QOR.A,0.377,0.6,0.661,1,0.2481741611973241,0.9637273733702901
245_1QOR.A,0.116,0.1,0.29651,1,0.07222498350524478,0.1305260348428138
246_1QOR.A,0.285,0.77,0.36423,1,0.35028225782034267,0.5146068642176449
247_1QOR.A,0.285,0.68,0.30035,1,0.36087452331674724,0.3220939807225481
248_1QOR.A,0.377,0.95,0.3933,1,0.5561032951265824,0.6922951798452904
249_1QOR.A,0.667,0.96,0.25354,1,0.45971435124109505,0.4976714092888293
250_1QOR.A,1.0,0.95,0.75516,1,0.7237522595862907,0.9979619272588731
254_1QOR.A,0.693,0.86,0.29597,1,0.34056121599816974,0.5958728699304615
258_1QOR.A,1.0,0.94,0.46735,1,0.5483315052303112,0.9553886875962575
259_1QOR.A,0.278,0.0,0.43599,1,0.34551417159031206,0.4680268842215908
260_1QOR.A,0.718,0.96,1.0,1,0.6414288455614592,0.9997241614425908
261_1QOR.A,0.427,0.94,0.77297,1,0.6052586108198316,0.9934923093827239
262_1QOR.A,0.217,0.98,0.80386,1,0.6075358593237371,0.9927443995692073
263_1QOR.A,0.255,0.94,0.71806,1,0.52969298067691,0.982526728683049
264_1QOR.A,0.0,0.0,0.37164,1,0.09818789299600292,0.18571318777781431
265_1QOR.A,0.0,0.98,0.45353,1,0.566239885284535,0.6489665979999324
268_1QOR.A,0.0,0.31,0.65399,1,0.16790408860152958,0.8766856445142773
269_1QOR.A,0.0,0.19,0.67382,1,0.16684166579886422,0.8837631791475076
5_1REQ.A,0.0,0.9,0.32793,1,0.40517566964822754,0.3415959624189612
6_1REQ.A,0.422,0.92,0.35749,1,0.5131186825438435,0.5849418487641854
7_1REQ.A,0.933,0.98,0.24456,1,0.608526575637806,0.8699743026647326
8_1REQ.A,0.706,0.71,0.18193,1,0.2690767208377465,0.6052600005424902
10_1REQ.A,0.0,0.97,0.31499,1,0.45780897450789987,0.4091364848881283
11_1REQ.A,0.0,0.79,0.24394,1,0.32001378438020206,0.2762923163375575
12_1REQ.A,0.422,0.96,0.09281,1,0.3751725878547428,0.7047933581544648
13_1REQ.A,0.0,0.97,0.1232,1,0.3119655402176152,0.47563264367311
18_1REQ.A,0.0,0.95,0.08152,1,0.3152993894240929,0.47099753342892997
21_1REQ.A,0.0,0.93,0.00144,1,0.1672425960330879,0.4798417476468891
22_1REQ.A,0.0,0.8,0.00678,1,0.17634024943507728,0.35653489760998636
24_1REQ.A,0.0,0.98,0.04867,1,0.2881474356963377,0.5114994166542407
28_1REQ.A,0.0,0.99,0.00246,1,0.22487881218546313,0.5373530763320963
32_1REQ.A,0.0,0.82,0.05852,1,0.16915743533749572,0.357552257974663
34_1REQ.A,0.0,0.29,0.05647,1,0.04772265032533219,0.06718740202946129
38_1REQ.A,0.0,0.91,0.01663,1,0.21244414658889738,0.4552877144120257
46_1REQ.A,0.0,0.0,0.00205,1,0.005500765392066477,0.024734884568892775
48_1REQ.A,0.0,0.75,0.00349,1,0.12435911386474148,0.31454103817902745
49_1REQ.A,0.12,0.98,0.01232,1,0.13316008784642466,0.5917476003736285
50_1REQ.A,0.706,0.95,0.02608,1,0.3991963877109139,0.8283590139141462
51_1REQ.A,0.078,0.52,0.00513,1,0.05824495029091316,0.18365881153535196
52_1REQ.A,0.12,0.68,0.01807,1,0.10985832519793201,0.31089915470057783
59_1REQ.A,0.047,0.1,0.18768,1,0.04733284273095444,0.031003845896935184
61_1REQ.A,0.12,0.21,0.00411,1,0.020971532484476,0.06965093800129113
62_1REQ.A,0.047,0.39,0.07207,1,0.04574143727202341,0.103491717217304
64_1REQ.A,0.078,0.94,0.1037,1,0.24336818814921646,0.49802843049741685
65_1REQ.A,0.047,0.0,0.03244,1,0.014706855127748856,0.026340543630608643
76_1REQ.A,0.047,0.97,0.04148,1,0.07594768758794845,0.5311638002375997
155_1REQ.A,0.0,0.02,0.01951,1,0.00970094396929838,0.026038238236688868
159_1REQ.A,0.0,0.02,0.03491,1,0.016290894772065145,0.025494063044317644
160_1REQ.A,0.0,0.1,0.02464,1,0.020051962878890824,0.034892897017309576
185_1REQ.A,0.0,0.02,0.05277,1,0.02220921495632155,0.024876824741844147
292_1REQ.A,0.0,0.91,0.00021,1,0.6206745746280078,0.4610259315046144
294_1REQ.A,0.0,0.0,0.00021,1,0.004251922251649148,0.024797445919303288
310_1REQ.A,0.0,0.89,0.32895,1,0.41636370959938573,0.33264195479695213
313_1REQ.A,0.0,0.38,0.33265,1,0.20540136978472973,0.06465795466769489
340_1REQ.A,0.0,0.45,0.00493,1,0.04467344554037809,0.12564562110076782
342_1REQ.A,0.0,0.5,0.00698,1,0.04189352667610712,0.148080455117305
343_1REQ.A,0.0,0.77,0.0,1,0.18426215886738706,0.3325236134505809
346_1REQ.A,0.0,0.97,0.0,1,0.21388403816147417,0.51896247178456
347_1REQ.A,0.0,0.0,0.0,1,0.004421875868342745,0.024804595870512588
353_1REQ.A,0.0,0.94,0.0,1,0.5173940163948271,0.48999742725447004
357_1REQ.A,0.0,0.0,0.0,1,0.004421875868342745,0.024804595870512588
378_1REQ.A,0.0,0.7,0.02895,1,0.0673125821986842,0.267374399734239
381_1REQ.A,0.0,0.92,0.00246,1,0.16391757904211765,0.4698499725747215
386_1REQ.A,0.0,0.0,0.0,1,0.004421875868342745,0.024804595870512588
389_1REQ.A,0.0,0.96,0.0,1,0.19935538648333903,0.5093120012581644
392_1REQ.A,0.0,0.6,0.0,1,0.240520663945153,0.20528722781559938
393_1REQ.A,0.0,0.97,0.0,1,0.21388403816147417,0.51896247178456
394_1REQ.A,0.0,0.9,0.0,1,0.4906131881684802,0.4515149561820457
398_1REQ.A,0.44,0.98,0.00041,1,0.6485075805830928,0.7537427454515764
399_1REQ.A,0.0,0.98,0.00021,1,0.685066638546367,0.5285251496989969
400_1REQ.A,0.0,0.78,0.01663,1,0.13616730797003196,0.3359110285813643
402_1REQ.A,0.256,0.72,0.0,1,0.6713991107470311,0.4242398825531879
404_1REQ.A,0.422,0.96,0.00082,1,0.8368923077560116,0.7310048266299802
405_1REQ.A,0.199,0.69,0.00021,1,0.3233994950734025,0.36545896270932127
406_1REQ.A,0.427,0.97,0.0,1,0.6628061975216682,0.7409538940647575
407_1REQ.A,0.631,0.0,0.0,1,0.23964860907846147,0.09702441321304635
408_1REQ.A,1.0,0.89,0.0,1,0.9156367451992452,0.8859773974962057
463_1REQ.A,0.0,0.41,0.01704,1,0.0398917951553474,0.10797408826433676
465_1REQ.A,0.0,0.94,0.00062,1,0.1651353831923151,0.48977931753088094
469_1REQ.A,0.0,0.58,0.14148,1,0.09543321521127192,0.16382967980865568
470_1REQ.A,0.427,0.94,0.1538,1,0.4240801961654301,0.6722811916883734
471_1REQ.A,0.0,0.62,0.11437,1,0.08508853349369298,0.19196297170971696
11_1RRP.A,0.0,0.0,0.26879,1,0.09875120198052889,0.03749656641967624
29_1RRP.A,0.0,0.77,0.30952,1,0.30780397031395235,0.306091036105469
32_1RRP.A,0.0,0.9,0.54967,1,0.42113253187317023,0.4417637388132622
33_1RRP.A,0.0,0.71,0.4099,1,0.3128168575756786,0.28292512393205876
34_1RRP.A,0.0,0.27,0.26134,1,0.1609131023195906,0.08236799029715443
38_1RRP.A,0.63,0.94,0.15662,1,0.4163939886404403,0.502012525058025
51_1RRP.A,0.0,0.85,0.34308,1,0.42962859701568573,0.3671756558156303
55_1RRP.A,0.0,0.56,0.1335,1,0.09939153416063189,0.16744515205935379
56_1RRP.A,0.0,0.81,0.2497,1,0.30327800225307205,0.3232709105167262
115_1RRP.A,0.0,0.23,0.12694,1,0.06524291194028761,0.06687261600784129
116_1RRP.A,0.0,0.17,0.09576,1,0.0466725552645306,0.05489711253155058
154_1RRP.A,0.135,0.17,0.48374,1,0.3039924215444982,0.07820799585984473
158_1RRP.A,0.0,0.42,0.46942,1,0.16608753824300443,0.14332702467576536
168_1RRP.A,0.0,0.53,0.21032,1,0.21508422845489028,0.16251041593981932
169_1RRP.A,0.0,0.14,0.24687,1,0.1527143066570924,0.055934625996875806
178_1RRP.A,0.791,0.38,0.46017,1,0.2715648050021006,0.19748591831374898
179_1RRP.A,0.473,0.99,0.64916,1,0.6932056391638235,0.6058524354550462
180_1RRP.A,0.479,0.92,0.32205,1,0.3615101217325041,0.4927442919506827
181_1RRP.A,0.286,0.98,0.46718,1,0.5390677572398512,0.5349923393273206
182_1RRP.A,0.135,0.95,0.48956,1,0.41108376574826955,0.49121468162560317
184_1RRP.A,0.0,0.98,0.55758,1,0.5394645483017976,0.505221372452413
185_1RRP.A,0.0,0.93,0.76014,1,0.4698168796925403,0.5042505093487059
186_1RRP.A,0.0,0.92,0.62202,1,0.4469806606107289,0.4706404861436491
189_1RRP.A,0.199,0.96,0.61202,1,0.5837820016302347,0.532342943764849
194_1RRP.A,0.0,0.88,0.25477,1,0.35220098310895054,0.37352234073337837
197_1RRP.A,0.199,0.99,1.0,1,0.6400781664058981,0.6256314641797042
201_1RRP.A,0.199,0.9,0.49135,1,0.34595056973806604,0.46317728029417277
205_1RRP.A,0.286,0.9,0.2142,1,0.2973373439329027,0.42598358647577
207_1RRP.A,0.286,0.96,0.13067,1,0.32913107920121987,0.4565854970045707
209_1RRP.A,0.422,0.97,0.30743,1,0.3401966798072678,0.5195789454238564
210_1RRP.A,0.0,0.98,0.23508,1,0.5150141586367195,0.4450545904281216
211_1RRP.A,0.0,0.96,0.28863,1,0.46663638953598713,0.4395952427884437
42_1S1Q.A,0.091,0.0,0.73673,1,0.04790656872581523,0.20469085832934458
43_1S1Q.A,0.199,0.21,0.53475,1,0.2278270749199682,0.11490994799773896
45_1S1Q.A,0.422,0.96,0.8722,1,0.6712423625069073,0.5713934060416511
47_1S1Q.A,0.32,0.29,0.27343,1,0.20332888059480578,0.03521955784777901
91_1S1Q.A,0.0,0.32,0.32327,1,0.18263043824283476,0.12531124747655664
92_1S1Q.A,0.0,0.97,0.35034,1,0.4429159733685715,0.4213538234854478
93_1S1Q.A,0.0,0.96,0.4538,1,0.46630134461791684,0.5177985495107383
96_1S1Q.A,0.0,0.26,0.49466,1,0.18429047406999297,0.19765385194960494
97_1S1Q.A,0.0,0.07,0.30518,1,0.0708386745645006,0.0692056145632711
105_1S1Q.A,0.0,0.02,0.3994,1,0.06512922712447178,0.08780677176964712
106_1S1Q.A,0.0,0.01,0.63626,1,0.11524408500576731,0.19445730810853387
1_1SMP.I,0.0,0.52,0.57241,1,0.24281900898937575,0.21394234072359675
2_1SMP.I,0.404,0.72,0.73329,1,0.6368872174600835,0.46909242413674473
3_1SMP.I,0.404,0.95,0.76289,1,0.648962451666977,0.5863587780169361
4_1SMP.I,0.404,0.9,0.55809,1,0.6159179164131219,0.3206286496577075
36_1SMP.I,0.882,0.73,0.90877,1,0.5034955738551244,0.7058893219709306
59_1SMP.I,0.532,0.63,0.64961,1,0.34431500882961835,0.34445093378876485
62_1SMP.I,0.0,0.95,0.63906,1,0.41162112520318905,0.4107928979789717
63_1SMP.I,0.0,0.96,0.90423,1,0.5234948391404578,0.7283429022447172
74_1SMP.I,0.0,0.54,0.69991,1,0.21467690083966492,0.3469901076351949
77_1SMP.I,0.404,0.98,1.0,1,0.6419343940551941,0.8296264805358486
81_1SMP.I,0.404,0.34,0.25704,1,0.2382095180752774,0.045097110381616415
82_1SMP.I,0.532,0.41,0.31402,1,0.28985439279534786,0.0665975328540441
25_1SMT.A,1.0,0.65,0.56312,1,0.3276188088198247,0.1563723986327813
28_1SMT.A,0.668,0.93,0.73692,1,0.445510201003947,0.48690875353940394
34_1SMT.A,0.0,0.97,0.27399,1,0.506412906685715,0.4000044625799812
37_1SMT.A,0.0,0.98,0.53343,1,0.5223139346288336,0.5834755317711563
39_1SMT.A,0.0,0.98,0.44951,1,0.5459995688046324,0.5263544703400584
44_1SMT.A,0.0,0.96,0.43123,1,0.46827092725290403,0.5004253407712523
46_1SMT.A,0.0,0.86,0.36195,1,0.38832086187533543,0.3878545759445982
50_1SMT.A,0.0,0.95,0.39507,1,0.414713368694985,0.46885138507382795
53_1SMT.A,0.0,0.95,0.24056,1,0.465848062630138,0.36561832605481454
54_1SMT.A,0.0,0.95,0.15926,1,0.31275475724264795,0.3153178193114402
57_1SMT.A,0.0,0.69,0.32337,1,0.35759446340063605,0.2657095314627633
87_1SMT.A,0.0,0.94,0.37821,1,0.4015540054052716,0.4506701866237936
104_1SMT.A,0.184,0.48,0.26338,1,0.2224569577325269,0.12264128769113089
106_1SMT.A,0.0,0.99,0.46213,1,0.4797197349063559,0.54165929859956
107_1SMT.A,0.0,0.0,0.10978,1,0.05889068083783802,0.030847484819283934
109_1SMT.A,0.0,0.39,0.24086,1,0.1687042338009618,0.11457599567387769
111_1SMT.A,0.0,0.97,0.30287,1,0.43226115611617977,0.4192715641087505
113_1SMT.A,0.0,0.95,0.51575,1,0.4154358495409444,0.5518650802472754
116_1SMT.A,0.0,0.96,0.25136,1,0.46791944881438136,0.3788167378831681
117_1SMT.A,0.404,0.98,0.81458,1,0.612476133638868,0.6498536709031584
120_1SMT.A,0.597,0.95,0.40254,1,0.5710434494816758,0.30265314483373085
121_1SMT.A,0.404,0.96,0.6433,1,0.5031412768058398,0.523094346598268
235_1SOX.A,0.133,0.52,0.09093,1,0.17553611044989703,0.030906935430189138
324_1SOX.A,0.0,0.75,0.11978,1,0.24067530536760146,0.10641042816562289
325_1SOX.A,0.0,0.0,0.13705,1,0.04795902447776209,0.03399945211118718
326_1SOX.A,0.0,0.96,0.17956,1,0.45037805931820196,0.25211798527754653
328_1SOX.A,0.0,0.98,0.11661,1,0.35139699849559625,0.1504413411047275
340_1SOX.A,0.0,0.28,0.1177,1,0.058640552754208895,0.04602680389349363
344_1SOX.A,0.0,0.03,0.09869,1,0.03737639314974366,0.023992149947509797
345_1SOX.A,0.0,0.0,0.03563,1,0.02677933323664026,0.011607264112078425
346_1SOX.A,0.0,0.1,0.11005,1,0.059698693576535414,0.030721398815027147
377_1SOX.A,0.472,0.21,0.1271,1,0.1470778487766519,0.0060701370182975
381_1SOX.A,0.0,0.92,0.75683,1,0.45832213111316394,0.993850673348154
383_1SOX.A,0.0,0.0,0.32273,1,0.09824502775354067,0.20795805774899423
392_1SOX.A,0.0,0.3,0.46896,1,0.17938648722336648,0.6916032982930861
394_1SOX.A,0.0,0.37,0.35508,1,0.18887646776811956,0.4271113317240528
401_1SOX.A,0.0,0.91,0.21301,1,0.4289227656677766,0.3059652112669961
430_1SOX.A,0.0,0.69,0.41902,1,0.39352017571878894,0.7306950598092672
435_1SOX.A,0.282,0.82,0.59027,1,0.3939612929263117,0.8673734933679254
436_1SOX.A,0.282,0.99,1.0,1,0.5699830106756334,0.9986827942796866
437_1SOX.A,0.282,0.3,0.46536,1,0.2447229880981521,0.38969465161528893
441_1SOX.A,0.0,0.47,0.46667,1,0.17182482857747125,0.7505384431849439
442_1SOX.A,0.0,0.4,0.13705,1,0.06965436107489366,0.0693273047768424
445_1SOX.A,0.0,0.94,0.23727,1,0.43253009637703793,0.3774789011396383
453_1SOX.A,0.0,0.94,0.09902,1,0.319828677758725,0.11957209466309077
457_1SOX.A,0.0,0.0,0.36153,1,0.09724745302725697,0.2854959747741483
26_1SPU.A,0.0,0.94,0.0087,1,0.17610827458869976,0.6898859470611777
40_1SPU.A,0.0,0.77,0.00218,1,0.1060579425761179,0.5994890080626484
42_1SPU.A,0.0,0.78,0.01403,1,0.09775900274897827,0.4964071798615684
45_1SPU.A,0.0,0.84,0.02099,1,0.14484877225224974,0.4865773101837464
47_1SPU.A,0.0,0.9,0.03089,1,0.18562990570320057,0.44865355330988443
49_1SPU.A,0.0,0.98,0.00957,1,0.2587100317496689,0.7147087001869209
256_1SPU.A,0.0,0.73,0.02708,1,0.07313040670979291,0.3303521986069016
257_1SPU.A,0.0,0.0,0.00696,1,0.009216675460128422,0.06232031355688668
291_1SPU.A,0.0,0.11,0.00729,1,0.014792039517585296,0.09069697354351268
293_1SPU.A,0.0,0.98,0.00935,1,0.25983440587917994,0.716430865084881
294_1SPU.A,0.0,0.92,0.01381,1,0.1650291720473326,0.6287664476257955
297_1SPU.A,0.0,0.94,0.02882,1,0.20690087811651764,0.5064352295582992
298_1SPU.A,0.0,0.96,0.01697,1,0.263253591072091,0.6359039852450853
299_1SPU.A,0.0,0.96,0.02589,1,0.2598665240124005,0.5534337021157355
304_1SPU.A,0.0,0.86,0.01512,1,0.07280862707875486,0.5617296361460086
305_1SPU.A,0.0,0.98,0.01871,1,0.2588531280906562,0.6380306743789064
306_1SPU.A,0.0,0.98,0.005,1,0.26714080260983386,0.7491591899041203
307_1SPU.A,0.0,0.92,0.00783,1,0.16810783599660642,0.6806863540023644
308_1SPU.A,0.0,0.99,0.0,1,0.7936891818678782,0.7899294125164339
309_1SPU.A,0.0,0.94,0.00011,1,0.3661834390593942,0.7558333185467622
310_1SPU.A,0.0,0.0,0.00011,1,0.0027419067803516346,0.07960982031889566
312_1SPU.A,0.0,0.53,0.0298,1,0.051670148693913266,0.1718737405789639
313_1SPU.A,0.0,0.0,0.00131,1,0.0029781980342164184,0.07629298535613792
314_1SPU.A,0.0,0.47,0.00218,1,0.024597256956137827,0.3233409082005214
315_1SPU.A,0.0,0.93,0.0037,1,0.17801260778909028,0.7218854444540371
326_1SPU.A,0.0,0.05,0.0074,1,0.012466664280762431,0.07325414541587755
369_1SPU.A,0.282,0.0,0.0,1,0.3029309177327984,0.13562920803282436
370_1SPU.A,0.317,0.89,0.00228,1,0.3985649263297638,0.8206792428969657
371_1SPU.A,0.0,0.0,0.00011,1,0.0027419067803516346,0.07960982031889566
372_1SPU.A,0.189,0.93,0.01175,1,0.21899523466102647,0.7389562770211501
377_1SPU.A,0.304,0.69,0.00348,1,0.3783857384642181,0.6651530711952617
394_1SPU.A,0.0,0.78,0.00359,1,0.10380903965558204,0.5956002173844884
400_1SPU.A,0.0,0.97,0.01044,1,0.26168335883995075,0.6999044609502596
401_1SPU.A,0.0,0.64,0.00044,1,0.03790298044077728,0.49387047842634124
402_1SPU.A,0.0,0.0,0.0,1,0.003291145298434499,0.07992036857986033
433_1SPU.A,0.468,0.96,0.0,1,0.7766864363749925,0.899502920877476
436_1SPU.A,0.304,0.95,0.0,1,0.748870308225499,0.8593312552484577
437_1SPU.A,0.215,0.0,0.0,1,0.09514745314004075,0.11998463216861575
438_1SPU.A,0.317,0.96,0.0,1,0.746906047611549,0.867043541059348
439_1SPU.A,0.616,0.96,0.0,1,0.5418970960538503,0.9242867228882735
440_1SPU.A,0.433,0.89,0.0,1,0.30362446673537163,0.8643499814032153
441_1SPU.A,0.502,0.97,0.00294,1,0.5246114648671387,0.8991662438765922
442_1SPU.A,1.0,0.88,0.00033,1,0.8378920741669978,0.9521268372319194
448_1SPU.A,0.0,0.99,0.00109,1,0.20755864766506835,0.7828881255348781
449_1SPU.A,0.0,0.79,0.00044,1,0.08539840121239091,0.633295104582685
452_1SPU.A,0.466,0.54,0.0,1,0.7953386159103492,0.6431366118386536
458_1SPU.A,0.0,0.0,0.0,1,0.003291145298434499,0.07992036857986033
460_1SPU.A,0.0,0.0,0.00011,1,0.0027419067803516346,0.07960982031889566
462_1SPU.A,0.0,0.16,0.00402,1,0.014352703909877853,0.12035358273462482
464_1SPU.A,0.0,0.91,0.00283,1,0.1686485853417893,0.7132405465464698
467_1SPU.A,0.0,0.45,0.00207,1,0.024853793802273292,0.30781604362226905
487_1SPU.A,0.0,0.31,0.00011,1,0.01576195408467976,0.2196334829587154
488_1SPU.A,0.0,0.0,0.00044,1,0.0029781980342164184,0.07868477930479481
499_1SPU.A,0.0,0.05,0.01936,1,0.01412524015366504,0.04752793499034453
500_1SPU.A,0.0,0.11,0.00566,1,0.014466351953064744,0.09600163799734462
501_1SPU.A,0.0,0.23,0.03035,1,0.020184584232411477,0.060919031292858715
510_1SPU.A,0.0,0.59,0.01882,1,0.05071086314783491,0.2846035478376182
511_1SPU.A,0.416,0.85,0.0137,1,0.13975695117100118,0.7571448900021687
514_1SPU.A,0.0,0.68,0.00011,1,0.08970523550380205,0.5350455721670291
516_1SPU.A,0.0,0.0,0.00033,1,0.00288447107418096,0.07899202878825982
517_1SPU.A,0.0,0.29,0.0261,1,0.020899786385553707,0.08758096496293173
550_1SPU.A,0.0,0.98,0.06841,1,0.28508589974026954,0.2067372603329704
553_1SPU.A,0.0,0.87,0.00827,1,0.07260339332911112,0.6340672165520039
558_1SPU.A,0.0,0.95,0.00033,1,0.37611211174872466,0.7612542350857588
559_1SPU.A,0.0,0.91,0.00044,1,0.34573532080954217,0.7316672091344913
560_1SPU.A,0.0,0.95,0.0099,1,0.2075245669567881,0.6881516739101053
561_1SPU.A,0.0,0.87,0.01229,1,0.07131919460615689,0.5975075036423385
562_1SPU.A,0.0,0.63,0.00033,1,0.03636465142728672,0.485417024184077
563_1SPU.A,0.293,0.99,0.00087,1,0.6384050257514086,0.870508003602607
564_1SPU.A,0.0,0.78,0.00946,1,0.11677528775671935,0.5402619316622369
582_1SPU.A,0.0,0.2,0.00566,1,0.01756062760673532,0.13011716088518757
583_1SPU.A,0.0,0.19,0.00653,1,0.017055901370910787,0.12223380897330467
594_1SPU.A,0.0,0.39,0.02643,1,0.039255365589899005,0.12178556003481655
596_1SPU.A,0.0,0.93,0.00859,1,0.17698207344359093,0.6826023359437632
597_1SPU.A,0.0,0.43,0.00435,1,0.02736676204368905,0.2740518565532943
599_1SPU.A,0.0,0.22,0.00174,1,0.014731597796981806,0.15801999490484553
608_1SPU.A,0.0,0.06,0.00033,1,0.00820221616781315,0.09728497278695361
609_1SPU.A,0.0,0.39,0.0,1,0.06094355862409422,0.27705970240787514
610_1SPU.A,0.0,0.31,0.0,1,0.15170736806734597,0.22035947188628532
611_1SPU.A,0.0,0.59,0.0,1,0.10005793792875331,0.4506868921943741
612_1SPU.A,0.0,0.75,0.0,1,0.19736139739896671,0.6013426286198505
614_1SPU.A,0.0,0.25,0.00022,1,0.015879901390906236,0.18236681962395743
615_1SPU.A,0.0,0.43,0.00065,1,0.024921283211798935,0.30325319910903015
617_1SPU.A,0.0,0.23,0.03448,1,0.042805568022972265,0.05244093670570889
620_1SPU.A,0.0,0.54,0.02338,1,0.05216369464670505,0.21628926888363809
621_1SPU.A,0.282,0.57,0.04122,1,0.20250935690176444,0.21959244915808845
622_1SPU.A,0.282,0.65,0.03752,1,0.2230396151573433,0.3054969942011151
624_1SPU.A,0.282,0.9,0.06809,1,0.2749290357551428,0.26008537261120196
625_1SPU.A,0.0,0.78,0.00663,1,0.11647655533520673,0.5671525586101034
692_1SPU.A,0.0,0.83,0.0,1,0.3367295373931169,0.671624512005336
693_1SPU.A,0.0,0.65,0.00011,1,0.06107267626622469,0.5065578359642233
694_1SPU.A,0.0,0.88,0.00011,1,0.07036028509704623,0.7112803278003672
696_1SPU.A,0.0,0.0,0.0,1,0.003291145298434499,0.07992036857986033
697_1SPU.A,0.0,0.25,0.0,1,0.07193901115987864,0.18363190127176893
698_1SPU.A,0.0,0.98,0.00098,1,0.24898536094173415,0.7770830410979317
699_1SPU.A,0.0,0.0,0.0,1,0.003291145298434499,0.07992036857986033
700_1SPU.A,0.0,0.93,0.0,1,0.23992589014699078,0.7495362765371167
701_1SPU.A,0.0,0.58,0.0,1,0.10057926494297131,0.44128325653688766
702_1SPU.A,0.0,0.0,0.0,1,0.003291145298434499,0.07992036857986033
709_1SPU.A,0.0,0.85,0.0,1,0.10732810433509848,0.6881879702010093
710_1SPU.A,0.0,0.4,0.0,1,0.05857808846516929,0.2847473106742105
711_1SPU.A,0.0,0.86,0.0,1,0.11388137873290667,0.6962960115423098
712_1SPU.A,0.0,0.33,0.0,1,0.16668713401218546,0.23371477611788316
713_1SPU.A,0.0,0.0,0.0,1,0.003291145298434499,0.07992036857986033
714_1SPU.A,0.0,0.0,0.00033,1,0.00288447107418096,0.07899202878825982
716_1SPU.A,0.0,0.63,0.00239,1,0.038734622881205,0.4656594042215931
717_1SPU.A,0.0,0.9,0.0,1,0.5778798280630622,0.7274971370039593
720_1SPU.A,0.0,0.99,0.00131,1,0.20755864766506835,0.7814464434500554
721_1SPU.A,0.0,0.88,0.00696,1,0.07545614871585204,0.6543350690422592
722_1SPU.A,0.0,0.97,0.02893,1,0.2624092352874517,0.5338708623933239
723_1SPU.A,0.0,0.98,0.03263,1,0.24034986662779992,0.5078603265312736
724_1SPU.A,0.0,0.83,0.04198,1,0.15468161296115762,0.2892418966696305
18_1STF.E,0.0,0.2,0.02789,1,0.030497830923997472,0.04402696045740605
19_1STF.E,0.0,0.0,0.02516,1,0.01626452718127325,0.029617565558557546
20_1STF.E,0.0,0.08,0.03015,1,0.015252980146113895,0.03479774815638052
21_1STF.E,0.0,0.15,0.04645,1,0.033672741576964024,0.04027159404894701
63_1STF.E,0.496,0.59,0.06791,1,0.1845394591869053,0.47498785049626874
64_1STF.E,0.304,0.61,0.43246,1,0.26820934049141326,0.3297466338291736
65_1STF.E,0.231,0.41,0.31687,1,0.23603688857529703,0.18307602028387734
66_1STF.E,0.377,0.14,0.39164,1,0.2439746005008793,0.2016554103617661
